WH,terminal,shared_buffer,min_wal_size,max_wal_size,effective_cache_size,tput_1,tput_2,tput_3,avg_tput
10,5,512/1024,1,16,8,1347.647524,1326.691107,1387.34156,1353.893397
10,10,512/1024,1,16,8,2557.921889,2306.25802,2582.710823,2482.296911
10,15,512/1024,1,16,8,3554.11251,3330.514575,3364.542809,3416.389965
10,20,512/1024,1,16,8,4369.108437,4088.793992,3909.939463,4122.613964
10,25,512/1024,1,16,8,5130.480693,5040.257322,4791.08011,4987.272708
10,30,512/1024,1,16,8,5923.329055,5911.924177,5527.035886,5787.429706
10,35,512/1024,1,16,8,6589.576121,6628.537676,6326.861515,6514.991771
10,40,512/1024,1,16,8,7352.02988,7314.32453,7335.810904,7334.055105
10,45,512/1024,1,16,8,7682.552732,7649.698797,7681.918487,7671.390005
10,50,512/1024,1,16,8,7913.940417,7939.2287,7884.857646,7912.675588
10,55,512/1024,1,16,8,8035.998003,7931.043075,8021.760192,7996.26709
10,60,512/1024,1,16,8,8092.619524,8082.800022,8051.735093,8075.718213
10,65,512/1024,1,16,8,8147.57854,8236.827173,8115.358425,8166.588046
10,70,512/1024,1,16,8,8117.399593,8227.01222,8038.757989,8127.723268
10,75,512/1024,1,16,8,7620.07392,7889.180748,8153.86114,7887.705269
10,80,512/1024,1,16,8,7470.583712,7667.504748,7701.444714,7613.177725
10,85,512/1024,1,16,8,7731.918993,7668.248779,8001.214783,7800.460852
10,90,512/1024,1,16,8,7895.557951,7964.209566,7834.094127,7897.953881
10,95,512/1024,1,16,8,7885.057924,7978.26367,7949.409794,7937.577129
10,100,512/1024,1,16,8,7822.910487,7871.171696,7877.641439,7857.241207
10,105,512/1024,1,16,8,7652.745163,7522.873238,7747.553556,7641.057319
10,110,512/1024,1,16,8,7363.654191,7556.712019,7205.818351,7375.394854
10,115,512/1024,1,16,8,7333.705421,7087.87551,6987.052835,7136.211255
10,120,512/1024,1,16,8,7128.709845,7191.316506,7237.845245,7185.957199
10,5,512/1024,80/1024,1,16,1421.727617,1441.298084,1391.848086,1418.291262
10,10,512/1024,80/1024,1,16,2424.399904,2394.606902,2329.410649,2382.805818
10,15,512/1024,80/1024,1,16,3203.366948,3181.379312,3172.482564,3185.742941
10,20,512/1024,80/1024,1,16,3794.764299,3841.219558,3844.725116,3826.902991
10,25,512/1024,80/1024,1,16,4215.118246,4364.407438,4289.675154,4289.733612
10,30,512/1024,80/1024,1,16,4642.912958,4811.442361,4819.650993,4758.002104
10,35,512/1024,80/1024,1,16,4951.016302,5259.677204,5182.161455,5130.951654
10,40,512/1024,80/1024,1,16,5207.216205,5439.407201,5343.128538,5329.917315
10,45,512/1024,80/1024,1,16,5578.23818,5719.600862,5454.468253,5584.102432
10,50,512/1024,80/1024,1,16,5656.097627,5824.467704,5721.310433,5733.958588
10,55,512/1024,80/1024,1,16,5830.358145,4727.54085,5750.938088,5436.279028
10,60,512/1024,80/1024,1,16,5833.905927,5437.180437,4541.350138,5270.812167
10,65,512/1024,80/1024,1,16,5701.51799,5272.423012,5975.397092,5649.779365
10,70,512/1024,80/1024,1,16,5964.699517,5214.226677,5853.518263,5677.481485
10,75,512/1024,80/1024,1,16,5805.612406,5630.966231,5910.517591,5782.365409
10,80,512/1024,80/1024,1,16,5907.546866,5597.34218,5841.344013,5782.077686
10,85,512/1024,80/1024,1,16,5764.65938,5391.74371,5836.983997,5664.462362
10,90,512/1024,80/1024,1,16,5893.637421,5282.014576,5774.382509,5650.011502
10,95,512/1024,80/1024,1,16,5706.926381,5387.880493,5738.595113,5611.133996
10,100,512/1024,80/1024,1,16,5709.965686,5113.726592,5676.176266,5499.956181
10,105,512/1024,80/1024,1,16,5557.900959,5038.994082,5588.906313,5395.267118
10,110,512/1024,80/1024,1,16,5487.574378,5042.300433,5438.176373,5322.683728
10,115,512/1024,80/1024,1,16,5398.923876,4922.564396,5178.355935,5166.614736
10,120,512/1024,80/1024,1,16,5291.03305,4843.091369,5117.655505,5083.926641
10,5,512/1024,512/1024,1,16,1335.825343,1436.370928,1332.1973,1368.13119
10,10,512/1024,512/1024,1,16,2356.185036,2368.799336,2367.477073,2364.153815
10,15,512/1024,512/1024,1,16,3076.195794,3225.140676,3178.112828,3159.816433
10,20,512/1024,512/1024,1,16,3658.866242,3822.484566,3762.861029,3748.070612
10,25,512/1024,512/1024,1,16,4143.165028,4355.619288,4092.845888,4197.210068
10,30,512/1024,512/1024,1,16,4605.900942,4811.690245,4592.371424,4669.987537
10,35,512/1024,512/1024,1,16,4961.782254,5201.819275,4947.798865,5037.133465
10,40,512/1024,512/1024,1,16,5246.917698,5480.322784,5239.305692,5322.182058
10,45,512/1024,512/1024,1,16,5458.939085,5688.132264,5466.299591,5537.790313
10,50,512/1024,512/1024,1,16,5727.806157,5939.282573,5620.556755,5762.548495
10,55,512/1024,512/1024,1,16,5716.467638,5402.925064,5958.519551,5692.637418
10,60,512/1024,512/1024,1,16,5851.485963,5583.783132,5859.586379,5764.951825
10,65,512/1024,512/1024,1,16,5860.02159,5576.246543,5847.893099,5761.387077
10,70,512/1024,512/1024,1,16,5947.715825,5658.196242,5884.078864,5829.996977
10,75,512/1024,512/1024,1,16,5905.612239,4687.401777,5902.468179,5498.494065
10,80,512/1024,512/1024,1,16,5808.220962,5403.54876,5809.430388,5673.73337
10,85,512/1024,512/1024,1,16,5908.834101,5191.125811,5850.763413,5650.241108
10,90,512/1024,512/1024,1,16,5825.428102,5276.377432,5911.93216,5671.245898
10,95,512/1024,512/1024,1,16,5747.832584,5264.980588,5765.994142,5592.935771
10,100,512/1024,512/1024,1,16,5547.813417,5110.47846,5780.480095,5479.590657
10,105,512/1024,512/1024,1,16,5349.705469,5150.882374,5678.11915,5392.902331
10,110,512/1024,512/1024,1,16,5269.598307,5155.573184,5502.739562,5309.303684
10,115,512/1024,512/1024,1,16,5119.178862,5219.813927,5377.67739,5238.89006
10,120,512/1024,512/1024,1,16,5139.047017,5210.90229,5306.993535,5218.980947
10,5,512/1024,1,2,16,1436.731211,1395.782619,1330.845493,1387.786441
10,10,512/1024,1,2,16,2486.397847,2450.031489,2435.366523,2457.265286
10,15,512/1024,1,2,16,3311.011861,3350.61352,3342.827264,3334.817548
10,20,512/1024,1,2,16,3879.86846,4084.730793,4095.425117,4020.008123
10,25,512/1024,1,2,16,4462.933859,4671.868824,4606.09082,4580.297834
10,30,512/1024,1,2,16,5081.773658,5440.26002,5089.060704,5203.698128
10,35,512/1024,1,2,16,5609.69442,5724.701091,5577.904588,5637.433366
10,40,512/1024,1,2,16,6214.185516,6704.869265,6242.409319,6387.1547
10,45,512/1024,1,2,16,6664.493814,6958.605,6786.172546,6803.090453
10,50,512/1024,1,2,16,7110.655809,7330.546996,7128.461664,7189.888156
10,55,512/1024,1,2,16,7441.707505,7421.107617,7259.151889,7373.989004
10,60,512/1024,1,2,16,7496.295925,7485.8277,7441.517514,7474.547046
10,65,512/1024,1,2,16,7402.9705,7457.770942,7313.495381,7391.412274
10,70,512/1024,1,2,16,7457.577329,7492.821234,7469.391642,7473.263402
10,75,512/1024,1,2,16,7471.34129,7480.98105,7499.108813,7483.810384
10,80,512/1024,1,2,16,7506.8555,7414.60447,7505.262517,7475.574162
10,85,512/1024,1,2,16,7392.160454,7513.601126,7445.379691,7450.380424
10,90,512/1024,1,2,16,7024.210899,7354.718056,7403.714652,7260.881203
10,95,512/1024,1,2,16,6719.107737,7300.928276,7333.991774,7118.009262
10,100,512/1024,1,2,16,6938.369917,7292.257332,7359.908678,7196.845309
10,105,512/1024,1,2,16,6637.244426,6975.793546,7139.363792,6917.467255
10,110,512/1024,1,2,16,6552.513946,5194.373694,6883.744296,6210.210645
10,115,512/1024,1,2,16,6790.423607,6328.333104,6690.334601,6603.030437
10,120,512/1024,1,2,16,6615.217879,6276.386038,6632.06319,6507.889035
10,5,512/1024,1,4,16,1338.89789,1449.522923,1392.128211,1393.516342
10,10,512/1024,1,4,16,2586.98858,2570.291078,2573.965425,2577.081694
10,15,512/1024,1,4,16,3548.600573,3578.924899,3524.229437,3550.58497
10,20,512/1024,1,4,16,4340.354074,4377.287246,4409.761679,4375.801
10,25,512/1024,1,4,16,5108.166368,5177.724334,5113.033198,5132.974633
10,30,512/1024,1,4,16,5894.168533,5959.461774,5931.719323,5928.449877
10,35,512/1024,1,4,16,6637.277019,6638.304298,6651.002386,6642.194568
10,40,512/1024,1,4,16,7277.519545,7273.403529,7312.03683,7287.653301
10,45,512/1024,1,4,16,7677.659025,7747.25664,7725.45358,7716.789748
10,50,512/1024,1,4,16,7984.864379,8066.24616,8039.177802,8030.096114
10,55,512/1024,1,4,16,7624.126639,8121.210275,7919.325007,7888.22064
10,60,512/1024,1,4,16,7484.639268,7715.695392,8179.060822,7793.131827
10,65,512/1024,1,4,16,7685.905379,7600.409569,7814.02953,7700.114826
10,70,512/1024,1,4,16,7786.198577,8217.811941,7721.460455,7908.490324
10,75,512/1024,1,4,16,8092.282947,8151.576364,7924.226433,8056.028581
10,80,512/1024,1,4,16,7930.439686,8053.807819,8224.130502,8069.459336
10,85,512/1024,1,4,16,8065.072182,8146.336433,8022.354465,8077.921027
10,90,512/1024,1,4,16,7954.527884,7778.007179,8054.850191,7929.128418
10,95,512/1024,1,4,16,7924.707804,7583.817235,7943.266054,7817.263698
10,100,512/1024,1,4,16,7498.670283,7439.783165,7858.561526,7599.004991
10,105,512/1024,1,4,16,6856.487934,7324.444305,7641.09866,7274.0103
10,110,512/1024,1,4,16,7078.388319,7067.88135,7460.765697,7202.345122
10,115,512/1024,1,4,16,7113.897565,7220.740642,7169.842514,7168.16024
10,120,512/1024,1,4,16,7088.094625,7134.554768,7182.971068,7135.20682
10,5,512/1024,1,8,16,1352.081988,1363.592469,1389.00669,1368.227049
10,10,512/1024,1,8,16,2496.47826,2571.993329,2553.393959,2540.621849
10,15,512/1024,1,8,16,3300.03902,3307.545694,3582.743665,3396.776126
10,20,512/1024,1,8,16,4248.892336,4337.817919,4443.224554,4343.311603
10,25,512/1024,1,8,16,5098.697119,5121.067223,5179.047203,5132.937181
10,30,512/1024,1,8,16,5903.841244,5980.418487,6002.707053,5962.322261
10,35,512/1024,1,8,16,6599.601884,6696.077631,6780.763313,6692.147609
10,40,512/1024,1,8,16,7239.284383,7408.469547,7245.559715,7297.771215
10,45,512/1024,1,8,16,7666.101075,7658.97252,7712.342989,7679.138861
10,50,512/1024,1,8,16,7954.435357,7437.60073,7930.448164,7774.161417
10,55,512/1024,1,8,16,7938.760682,7616.037427,8063.274242,7872.690784
10,60,512/1024,1,8,16,8223.653413,7946.01985,8031.015292,8066.896185
10,65,512/1024,1,8,16,7917.349592,8292.129913,8138.472904,8115.984136
10,70,512/1024,1,8,16,7366.022294,8266.600386,8197.430294,7943.350991
10,75,512/1024,1,8,16,7615.640517,8260.238996,8278.810873,8051.563462
10,80,512/1024,1,8,16,7594.770489,8302.993987,8216.893882,8038.219453
10,85,512/1024,1,8,16,7405.104022,8152.942026,8228.242026,7928.762691
10,90,512/1024,1,8,16,7928.28036,7933.158765,8080.177402,7980.538842
10,95,512/1024,1,8,16,7866.036088,8024.573492,7991.639433,7960.749671
10,100,512/1024,1,8,16,7782.117879,7980.403111,7886.587638,7883.036209
10,105,512/1024,1,8,16,7659.731297,7646.09235,7647.886213,7651.23662
10,110,512/1024,1,8,16,7342.031131,7487.456483,7456.559471,7428.682361
10,115,512/1024,1,8,16,7260.561003,7224.863026,7389.827893,7291.75064
10,120,512/1024,1,8,16,7203.469829,7259.920241,7287.520041,7250.30337
10,5,512/1024,1,16,16,1346.642989,1338.782678,1405.161514,1363.529061
10,10,512/1024,1,16,16,2509.100168,2548.371463,2537.347362,2531.606331
10,15,512/1024,1,16,16,3543.61361,3544.86643,3512.803157,3533.761065
10,20,512/1024,1,16,16,4346.902043,4347.339429,4359.425331,4351.222268
10,25,512/1024,1,16,16,5100.994243,5117.546944,5108.8967,5109.145962
10,30,512/1024,1,16,16,5997.906242,5912.95211,5489.526138,5800.128163
10,35,512/1024,1,16,16,6607.035882,6745.180299,5932.585624,6428.267268
10,40,512/1024,1,16,16,7343.060815,7384.338299,6775.125154,7167.50809
10,45,512/1024,1,16,16,7694.714681,7672.188237,7151.208954,7506.037291
10,50,512/1024,1,16,16,7741.904958,8085.199577,7928.895461,7918.666665
10,55,512/1024,1,16,16,7977.52573,8022.010874,7934.878226,7978.138277
10,60,512/1024,1,16,16,8110.979747,7943.846858,8054.373632,8036.400079
10,65,512/1024,1,16,16,8159.256564,8215.729268,8132.199569,8169.0618
10,70,512/1024,1,16,16,7626.27295,8130.410822,8117.06221,7957.915327
10,75,512/1024,1,16,16,7737.11314,8055.735827,8109.874124,7967.574364
10,80,512/1024,1,16,16,7511.35371,8108.59552,8070.653179,7896.86747
10,85,512/1024,1,16,16,7624.989895,8027.805401,7996.19381,7882.996369
10,90,512/1024,1,16,16,7855.240521,7994.062802,8090.288089,7979.863804
10,95,512/1024,1,16,16,7659.455318,7986.762322,7915.568266,7853.928636
10,100,512/1024,1,16,16,7771.792831,7471.367758,7817.590985,7686.917191
10,105,512/1024,1,16,16,7533.626901,7653.440334,7708.321843,7631.796359
10,110,512/1024,1,16,16,7372.035377,7409.696,7455.027824,7412.253067
10,115,512/1024,1,16,16,7177.640756,7261.679365,7379.527738,7272.949286
10,120,512/1024,1,16,16,7101.577604,7226.521286,7124.564995,7150.887962
10,5,1,80/1024,1,4,1358.233245,1417.587596,1342.065089,1372.628643
10,10,1,80/1024,1,4,2400.782939,2372.19537,2342.050461,2371.676256
10,15,1,80/1024,1,4,3181.238361,3124.273301,3161.437161,3155.649607
10,20,1,80/1024,1,4,3854.715023,3664.033904,3810.218052,3776.322327
10,25,1,80/1024,1,4,4217.167637,4108.12772,4148.402019,4157.899125
10,30,1,80/1024,1,4,4700.735411,4595.437544,4596.203059,4630.792005
10,35,1,80/1024,1,4,4983.94907,4968.229301,4944.139377,4965.439249
10,40,1,80/1024,1,4,5361.284412,5304.585797,5267.247124,5311.039111
10,45,1,80/1024,1,4,5583.509738,5396.057169,5481.715476,5487.094128
10,50,1,80/1024,1,4,5738.401218,5729.205473,5671.422454,5713.009715
10,55,1,80/1024,1,4,5829.240125,6052.448247,5785.110808,5888.93306
10,60,1,80/1024,1,4,5951.422006,6062.294121,5862.701915,5958.806014
10,65,1,80/1024,1,4,5967.336023,6169.318278,5975.142382,6037.265561
10,70,1,80/1024,1,4,5960.478381,5963.155481,5942.842795,5955.492219
10,75,1,80/1024,1,4,5938.704533,6013.249484,5867.501458,5939.818492
10,80,1,80/1024,1,4,5940.719959,5952.400508,5689.02084,5860.713769
10,85,1,80/1024,1,4,5838.775384,5879.902366,5336.301228,5684.992993
10,90,1,80/1024,1,4,5859.732709,5905.926148,5357.654959,5707.771272
10,95,1,80/1024,1,4,5588.627177,5782.054134,5763.35166,5711.344323
10,100,1,80/1024,1,4,5326.207564,5739.309769,5761.180864,5608.899399
10,105,1,80/1024,1,4,4976.313338,4562.440349,5596.134219,5044.962635
10,110,1,80/1024,1,4,5285.947543,5183.2966,5507.636284,5325.626809
10,115,1,80/1024,1,4,5275.879731,5079.394097,5445.469658,5266.914495
10,120,1,80/1024,1,4,5187.011878,5106.319129,5215.214035,5169.515014
10,5,1,512/1024,1,4,1382.816289,1319.376459,1327.616135,1343.269628
10,10,1,512/1024,1,4,2361.842189,2305.799554,2385.900294,2351.180679
10,15,1,512/1024,1,4,3030.7431,2859.918811,3202.256394,3030.972768
10,20,1,512/1024,1,4,3699.967707,3662.856274,3813.239279,3725.35442
10,25,1,512/1024,1,4,4163.808504,4134.62393,4328.826918,4209.08645
10,30,1,512/1024,1,4,4612.598875,4855.82897,4805.784261,4758.070702
10,35,1,512/1024,1,4,4895.237676,5184.30739,5230.465754,5103.33694
10,40,1,512/1024,1,4,5179.327594,5401.169391,5509.121897,5363.206294
10,45,1,512/1024,1,4,5472.548035,5779.704319,5748.718929,5666.990428
10,50,1,512/1024,1,4,5668.832986,5896.471291,5896.531561,5820.611946
10,55,1,512/1024,1,4,5833.486498,5697.349908,6036.365541,5855.733982
10,60,1,512/1024,1,4,5928.236984,5962.387026,6041.95903,5977.52768
10,65,1,512/1024,1,4,5952.679034,5989.047554,6003.619717,5981.782102
10,70,1,512/1024,1,4,5942.957721,5961.187718,5981.035463,5961.726967
10,75,1,512/1024,1,4,5918.209058,5930.126453,6020.396862,5956.244124
10,80,1,512/1024,1,4,5701.922012,5915.22088,5990.706687,5869.283193
10,85,1,512/1024,1,4,5399.782653,5814.283869,5977.762279,5730.6096
10,90,1,512/1024,1,4,5254.658699,5872.898013,5955.938766,5694.498492
10,95,1,512/1024,1,4,5203.381016,5820.005546,5888.634003,5637.340188
10,100,1,512/1024,1,4,5269.04178,5703.532156,5823.289329,5598.621088
10,105,1,512/1024,1,4,5311.632478,5374.075974,5768.446941,5484.718464
10,110,1,512/1024,1,4,5394.436879,5177.342455,5738.247079,5436.675471
10,115,1,512/1024,1,4,5356.510186,5020.360361,5631.918774,5336.263107
10,120,1,512/1024,1,4,5187.989782,5082.030407,5529.695152,5266.57178
10,5,1,1,2,4,1383.623834,1327.683602,1349.498541,1353.601992
10,10,1,1,2,4,2533.894937,2498.201481,2477.814216,2503.303545
10,15,1,1,2,4,3423.378013,3199.130103,3218.413523,3280.307213
10,20,1,1,2,4,4194.602291,3716.512008,3521.122274,3810.745524
10,25,1,1,2,4,4921.94912,4493.358167,4471.304137,4628.870475
10,30,1,1,2,4,5495.793286,5131.188884,5169.222146,5265.401439
10,35,1,1,2,4,5814.02892,5696.797118,5659.287643,5723.371227
10,40,1,1,2,4,6738.794569,6425.412281,6206.407225,6456.871358
10,45,1,1,2,4,6702.823103,6727.853277,6626.295947,6685.657442
10,50,1,1,2,4,7038.252149,7065.511267,7220.24238,7108.001932
10,55,1,1,2,4,7477.841436,7516.777515,7262.586263,7419.068405
10,60,1,1,2,4,7613.693704,7578.015053,7447.078928,7546.262562
10,65,1,1,2,4,7664.916031,7523.552585,7681.037937,7623.168851
10,70,1,1,2,4,7693.158272,7579.680472,7681.164339,7651.334361
10,75,1,1,2,4,7585.0928,7564.700008,7645.27165,7598.354819
10,80,1,1,2,4,7438.059537,7814.248695,7659.616478,7637.308237
10,85,1,1,2,4,7549.999066,7315.130359,7588.999037,7484.709487
10,90,1,1,2,4,7516.365599,7105.829386,7369.550683,7330.581889
10,95,1,1,2,4,7551.486374,6994.888455,7561.521494,7369.298774
10,100,1,1,2,4,7040.984189,6900.350956,7001.885935,6981.073693
10,105,1,1,2,4,6801.776897,6809.989846,6765.442246,6792.402997
10,110,1,1,2,4,6545.631875,6958.221752,6592.912341,6698.921989
10,115,1,1,2,4,6457.07446,6813.628854,6490.754778,6587.152697
10,120,1,1,2,4,6653.605875,6622.065284,6522.670411,6599.44719
10,5,1,1,4,4,1437.545372,1456.081771,1350.905297,1414.844147
10,10,1,1,4,4,2637.698156,2651.999652,2597.871232,2629.18968
10,15,1,1,4,4,3597.649624,3657.562688,3459.337917,3571.516743
10,20,1,1,4,4,4499.86138,4541.275999,4162.757413,4401.298264
10,25,1,1,4,4,5342.44887,5299.898487,4274.550762,4972.299373
10,30,1,1,4,4,6203.470053,6157.59787,5683.893852,6014.987258
10,35,1,1,4,4,6909.401998,7112.189079,6599.052532,6873.54787
10,40,1,1,4,4,7659.53362,7659.616791,7697.745489,7672.298633
10,45,1,1,4,4,7693.092349,8107.344639,8065.515597,7955.317529
10,50,1,1,4,4,7776.866244,8122.119102,8252.160146,8050.381831
10,55,1,1,4,4,7875.561579,8236.990379,8260.390431,8124.31413
10,60,1,1,4,4,8068.589649,8297.415796,8257.772021,8207.925822
10,65,1,1,4,4,8151.252196,8187.343912,8298.518557,8212.371555
10,70,1,1,4,4,8274.204037,8269.869929,8348.528029,8297.533998
10,75,1,1,4,4,8329.232027,8249.350781,8309.98791,8296.190239
10,80,1,1,4,4,8181.657928,8118.242149,8281.79404,8193.898039
10,85,1,1,4,4,8218.747711,7847.628294,8259.536246,8108.637417
10,90,1,1,4,4,8205.774652,7880.064454,8204.781188,8096.873431
10,95,1,1,4,4,8062.563299,7971.098258,8226.916887,8086.859481
10,100,1,1,4,4,7702.464489,8141.610258,8113.145405,7985.74005
10,105,1,1,4,4,7529.277636,7956.660276,8006.722251,7830.886721
10,110,1,1,4,4,7760.473459,7805.939643,7659.816081,7742.076395
10,115,1,1,4,4,7583.66008,7592.193895,7605.667224,7593.8404
10,120,1,1,4,4,7440.753736,7433.101002,7513.218647,7462.357795
10,5,1,1,8,4,1378.55938,1441.193784,1351.647912,1390.467026
10,10,1,1,8,4,2579.69511,2638.285906,2621.791759,2613.257592
10,15,1,1,8,4,3618.091163,3612.562533,3654.631084,3628.42826
10,20,1,1,8,4,4502.370388,4532.239008,4460.110781,4498.240059
10,25,1,1,8,4,5274.082789,5335.707822,5330.154092,5313.314901
10,30,1,1,8,4,6166.240077,6171.944506,6217.085294,6185.089959
10,35,1,1,8,4,6931.144086,6916.748642,6995.300936,6947.731221
10,40,1,1,8,4,7748.424159,7688.85045,7700.034491,7712.436367
10,45,1,1,8,4,8123.430185,8068.516259,8043.864095,8078.603513
10,50,1,1,8,4,7755.934559,8363.160585,8356.665291,8158.586812
10,55,1,1,8,4,6973.811487,8420.729107,8398.432202,7930.990932
10,60,1,1,8,4,8090.566725,8505.030478,8521.611257,8372.40282
10,65,1,1,8,4,8107.574068,8200.333516,8309.404876,8205.77082
10,70,1,1,8,4,8485.370621,8182.884419,8527.159636,8398.471559
10,75,1,1,8,4,8492.428482,8420.255325,8390.946886,8434.543565
10,80,1,1,8,4,8448.12624,8404.309086,8471.483206,8441.306177
10,85,1,1,8,4,8439.077215,8463.441144,8487.039273,8463.185877
10,90,1,1,8,4,8370.916658,8325.248113,8353.311612,8349.825461
10,95,1,1,8,4,8030.187086,8177.956395,8296.389986,8168.177822
10,100,1,1,8,4,7716.574631,7818.475879,8218.178515,7917.743009
10,105,1,1,8,4,7932.63375,7175.604051,8099.314968,7735.850923
10,110,1,1,8,4,7780.013727,7431.535392,7775.521824,7662.356981
10,115,1,1,8,4,7596.599422,7230.43751,7576.007034,7467.681322
10,120,1,1,8,4,7481.59122,7474.811232,7449.710476,7468.704309
10,5,1,1,16,4,1432.609037,1463.954002,1342.064384,1412.875808
10,10,1,1,16,4,2614.903218,2581.09169,2556.296496,2584.097135
10,15,1,1,16,4,3621.292122,3622.282814,3469.592152,3571.055696
10,20,1,1,16,4,4487.405095,4526.979817,4202.901277,4405.762063
10,25,1,1,16,4,5316.782916,5369.748919,4808.023817,5164.851884
10,30,1,1,16,4,6207.938142,6232.852687,5728.675392,6056.48874
10,35,1,1,16,4,7019.167355,6955.366539,7001.968482,6992.167459
10,40,1,1,16,4,7674.779495,7691.425309,7654.702045,7673.635616
10,45,1,1,16,4,8231.693413,8182.413762,7882.041768,8098.716314
10,50,1,1,16,4,8333.129785,8254.479503,7794.658284,8127.422524
10,55,1,1,16,4,8315.087053,8468.574474,7929.369884,8237.677137
10,60,1,1,16,4,8380.356701,8551.695811,7998.661735,8310.238082
10,65,1,1,16,4,8418.168119,8690.780516,8052.341424,8387.096686
10,70,1,1,16,4,8481.586927,8535.879889,8507.096678,8508.187831
10,75,1,1,16,4,8339.752972,8480.807256,8480.643897,8433.734708
10,80,1,1,16,4,8408.945345,8393.234383,8468.733788,8423.637838
10,85,1,1,16,4,8385.404163,8405.569816,8400.203555,8397.059178
10,90,1,1,16,4,8161.893643,8360.854341,8380.988967,8301.24565
10,95,1,1,16,4,8304.400011,8341.534629,8157.670531,8267.86839
10,100,1,1,16,4,8168.531054,8211.058345,8242.823737,8207.471045
10,105,1,1,16,4,7915.071055,7947.437574,7851.795123,7904.767917
10,110,1,1,16,4,7851.730478,7755.655942,7810.825154,7806.070525
10,115,1,1,16,4,7616.761035,7576.592661,7627.672346,7607.008681
10,120,1,1,16,4,7372.118034,7374.455039,7431.451497,7392.674857
10,5,1,80/1024,1,8,1385.789746,1353.677158,1351.416642,1363.627849
10,10,1,80/1024,1,8,2362.66489,2403.895472,2448.179332,2404.913231
10,15,1,80/1024,1,8,3245.862387,3246.473542,3117.002021,3203.11265
10,20,1,80/1024,1,8,3712.611379,3766.868282,3672.799137,3717.426266
10,25,1,80/1024,1,8,4311.196198,4032.356661,4197.979969,4180.510942
10,30,1,80/1024,1,8,4616.852838,4603.095091,4614.051274,4611.333067
10,35,1,80/1024,1,8,4969.47014,4970.863042,4938.299336,4959.544173
10,40,1,80/1024,1,8,5322.652628,5276.322906,5264.433416,5287.802983
10,45,1,80/1024,1,8,5426.047121,5509.668085,5544.869213,5493.528139
10,50,1,80/1024,1,8,5742.502886,5768.26812,5760.954462,5757.241823
10,55,1,80/1024,1,8,5783.87284,5919.689565,5901.987454,5868.51662
10,60,1,80/1024,1,8,5968.973387,5962.479011,5915.582772,5949.011723
10,65,1,80/1024,1,8,5889.83405,5940.84543,5961.54425,5930.741243
10,70,1,80/1024,1,8,5921.2701,5996.883555,5972.964433,5963.706029
10,75,1,80/1024,1,8,5968.745134,5924.757461,5824.353985,5905.952193
10,80,1,80/1024,1,8,5941.149893,5882.12401,5656.888705,5826.720869
10,85,1,80/1024,1,8,5983.987868,5866.663362,5548.097859,5799.58303
10,90,1,80/1024,1,8,5779.862959,5827.202856,5327.444723,5644.836846
10,95,1,80/1024,1,8,5785.971609,5751.612249,5394.934704,5644.172854
10,100,1,80/1024,1,8,5516.032789,5706.599239,5262.659255,5495.097094
10,105,1,80/1024,1,8,5319.665742,5666.89281,5269.766023,5418.774858
10,110,1,80/1024,1,8,5115.584373,5564.878349,5193.691643,5291.384788
10,115,1,80/1024,1,8,4873.627819,5358.111235,5228.188156,5153.30907
10,120,1,80/1024,1,8,5320.192318,5336.576101,5104.827514,5253.865311
10,5,1,512/1024,1,8,1412.615206,1349.158917,1421.192601,1394.322241
10,10,1,512/1024,1,8,2379.559184,2362.045308,2323.404814,2355.003102
10,15,1,512/1024,1,8,3092.344808,3248.580198,2932.216294,3091.0471
10,20,1,512/1024,1,8,3658.114671,3863.148204,3381.82272,3634.361865
10,25,1,512/1024,1,8,4151.606169,4362.265884,4150.059512,4221.310522
10,30,1,512/1024,1,8,4584.675681,4834.900322,4622.42434,4680.666781
10,35,1,512/1024,1,8,4910.579315,5180.307154,4927.566853,5006.151107
10,40,1,512/1024,1,8,5329.161728,5567.365508,5286.345034,5394.290757
10,45,1,512/1024,1,8,5491.969176,5835.686294,5529.816012,5619.157161
10,50,1,512/1024,1,8,5847.997586,5896.530463,5933.280136,5892.602728
10,55,1,512/1024,1,8,5880.699906,6103.429456,5902.417872,5962.182411
10,60,1,512/1024,1,8,5886.537378,6087.518899,5956.079264,5976.711847
10,65,1,512/1024,1,8,5937.785461,6084.912248,5901.883818,5974.860509
10,70,1,512/1024,1,8,6005.455378,6051.341838,5965.682618,6007.493278
10,75,1,512/1024,1,8,5970.218258,6062.789309,5985.253709,6006.087092
10,80,1,512/1024,1,8,5920.589526,6052.627018,5950.294176,5974.503573
10,85,1,512/1024,1,8,5860.463074,6059.011582,5921.929489,5947.134715
10,90,1,512/1024,1,8,5791.34546,6069.540696,5864.724393,5908.53685
10,95,1,512/1024,1,8,5742.764742,5878.062037,5825.4669,5815.431227
10,100,1,512/1024,1,8,5671.239102,5874.958347,5720.761549,5755.652999
10,105,1,512/1024,1,8,5656.912781,5777.334272,5640.637104,5691.628052
10,110,1,512/1024,1,8,5453.293824,5652.06602,5476.152798,5527.170881
10,115,1,512/1024,1,8,5469.870844,5593.133139,5397.159735,5486.721239
10,120,1,512/1024,1,8,5340.405585,5482.286552,5291.684114,5371.45875
10,5,1,1,2,8,1361.744796,1393.168621,1451.626171,1402.179863
