alg,WH,Distributed,threads,tput_1,tput_2,tput_3
Calvin-1,1024,80,8,34923.6,34949.5,34887.6
Calvin-2,1024,80,8,23288.5,23279.9,23284.7
Calvin-4,1024,80,8,13592.2,13597.5,13624.5
Calvin-6,1024,80,8,-1.0,-1.0,-1.0
Calvin-1,1024,90,8,35016.1,34873.8,34941.6
Calvin-2,1024,90,8,22774.8,22778.6,22778.7
Calvin-4,1024,90,8,12991.9,12991.3,12990.3
Calvin-6,1024,90,8,-1.0,-1.0,-1.0
Calvin-1,1024,100,8,34876.3,34872.1,34884.1
Calvin-2,1024,100,8,22134.6,22142.9,22136.7
Calvin-4,1024,100,8,12521.3,12520.3,12517.2
Calvin-6,1024,100,8,-1.0,-1.0,-1.0
Calvin-1,1,0,12,10717.6,10723.5,10726.2
Calvin-2,1,0,12,10735.6,10733.4,10735.6
Calvin-4,1,0,12,10550.1,10544.8,10549.1
Calvin-6,1,0,12,9751.8,9851.1,9751.0
Calvin-1,1,10,12,10693.6,10725.1,10731.8
Calvin-2,1,10,12,10729.4,10705.2,10731.4
Calvin-4,1,10,12,10549.2,10510.3,10547.3
Calvin-6,1,10,12,9750.2,9752.8,9752.3
Calvin-1,1,20,12,10733.0,10439.1,10730.6
Calvin-2,1,20,12,10702.9,10702.6,10732.8
Calvin-4,1,20,12,10549.8,10550.1,10544.9
Calvin-6,1,20,12,9753.0,9753.8,9753.3
Calvin-1,1,30,12,10726.2,10565.4,10731.5
Calvin-2,1,30,12,10707.8,10732.4,10357.9
Calvin-4,1,30,12,10548.2,10548.8,10548.5
Calvin-6,1,30,12,9751.0,9754.7,9850.8
Calvin-1,1,40,12,10719.4,10656.4,10727.6
Calvin-2,1,40,12,10703.3,10707.2,10708.7
Calvin-4,1,40,12,10547.6,10550.2,10510.7
Calvin-6,1,40,12,9785.7,9777.7,9752.3
Calvin-1,1,50,12,10693.1,10604.4,10734.1
Calvin-2,1,50,12,10732.9,10732.1,10699.9
Calvin-4,1,50,12,10548.6,10549.1,10511.2
Calvin-6,1,50,12,9708.2,9752.9,9751.3
Calvin-1,1,60,12,10537.7,10543.3,10736.3
Calvin-2,1,60,12,10734.4,10734.0,10734.0
Calvin-4,1,60,12,10549.2,10510.6,10549.8
Calvin-6,1,60,12,9754.7,9796.0,9754.8
Calvin-1,1,70,12,10717.3,10586.2,10726.5
Calvin-2,1,70,12,10734.9,10732.2,10733.8
Calvin-4,1,70,12,10511.4,10511.5,10549.2
Calvin-6,1,70,12,9751.9,9752.8,9753.3
Calvin-1,1,80,12,10724.0,10657.8,10729.3
Calvin-2,1,80,12,10734.6,10704.6,10732.3
Calvin-4,1,80,12,10550.1,10550.4,10549.0
Calvin-6,1,80,12,9752.6,9752.9,9752.5
Calvin-1,1,90,12,10728.7,10733.6,10732.3
Calvin-2,1,90,12,10373.0,10707.6,10702.8
Calvin-4,1,90,12,10547.6,10509.2,10549.6
Calvin-6,1,90,12,9754.9,9753.7,9753.9
Calvin-1,1,100,12,10729.6,10731.9,10726.1
Calvin-2,1,100,12,10735.8,10734.4,10670.1
Calvin-4,1,100,12,10510.6,10545.3,10549.3
Calvin-6,1,100,12,9752.5,9752.5,9754.0
Calvin-1,2,0,12,13882.5,13669.7,13875.1
Calvin-2,2,0,12,18679.0,18756.9,18686.7
Calvin-4,2,0,12,18568.8,18569.5,18554.7
Calvin-6,2,0,12,17406.9,17411.9,17413.3
Calvin-1,2,10,12,13871.6,13894.2,13889.7
Calvin-2,2,10,12,16693.0,16593.8,16439.9
Calvin-4,2,10,12,15970.5,15970.5,15970.5
Calvin-6,2,10,12,14225.0,14224.7,14191.1
Calvin-1,2,20,12,13523.8,13655.1,13865.1
Calvin-2,2,20,12,15821.0,15944.5,15916.1
Calvin-4,2,20,12,15111.1,15109.2,15076.3
Calvin-6,2,20,12,12884.4,12885.9,12884.3
Calvin-1,2,30,12,13876.1,13883.1,13695.2
Calvin-2,2,30,12,15508.7,15508.3,15363.2
Calvin-4,2,30,12,14517.0,14490.1,14489.8
Calvin-6,2,30,12,12030.2,12037.0,12006.6
Calvin-1,2,40,12,13837.9,13839.6,13851.5
Calvin-2,2,40,12,15131.3,15160.8,15096.2
Calvin-4,2,40,12,14091.5,14076.4,14090.6
Calvin-6,2,40,12,11356.6,11346.9,11380.6
Calvin-1,2,50,12,13938.1,13927.0,13921.4
Calvin-2,2,50,12,14931.6,14961.1,14637.6
Calvin-4,2,50,12,13832.5,13830.9,13874.5
Calvin-6,2,50,12,10945.8,10986.2,10948.9
Calvin-1,2,60,12,13843.0,13839.6,13847.8
Calvin-2,2,60,12,14599.4,14626.0,14599.9
Calvin-4,2,60,12,13516.0,13488.9,13488.8
Calvin-6,2,60,12,10548.8,10547.4,10548.5
Calvin-1,2,70,12,13666.7,13648.8,13875.9
Calvin-2,2,70,12,14352.0,14416.4,14416.6
Calvin-4,2,70,12,13291.8,13284.4,13292.8
Calvin-6,2,70,12,10211.5,10209.7,10209.7
Calvin-1,2,80,12,13880.3,13875.2,13686.1
Calvin-2,2,80,12,14257.6,14192.6,14241.7
Calvin-4,2,80,12,13143.8,13143.3,13139.2
Calvin-6,2,80,12,9987.2,9988.2,9986.6
Calvin-1,2,90,12,13948.6,13943.4,13793.4
Calvin-2,2,90,12,14181.4,14227.3,14105.1
Calvin-4,2,90,12,13128.8,13082.4,13083.6
Calvin-6,2,90,12,9882.9,9886.4,9885.9
Calvin-1,2,100,12,13960.8,13959.6,13946.2
Calvin-2,2,100,12,14073.4,13973.4,14041.2
Calvin-4,2,100,12,13001.4,13031.0,13029.1
Calvin-6,2,100,12,9747.6,9742.4,9750.6
Calvin-1,4,0,12,17957.9,18006.5,17892.6
Calvin-2,4,0,12,23679.9,23683.4,23136.4
Calvin-4,4,0,12,30476.0,30498.5,30514.0
Calvin-6,4,0,12,29445.6,29242.2,29444.5
Calvin-1,4,10,12,17954.7,17964.9,17997.0
Calvin-2,4,10,12,21698.9,21727.2,21444.5
Calvin-4,4,10,12,25591.0,25592.7,25587.6
Calvin-6,4,10,12,23124.2,23114.8,23119.4
Calvin-1,4,20,12,18021.1,18023.2,18011.6
Calvin-2,4,20,12,21048.1,20805.3,20961.9
Calvin-4,4,20,12,23709.6,23712.9,23707.6
Calvin-6,4,20,12,20104.0,20119.1,20111.9
Calvin-1,4,30,12,18025.3,17983.1,17805.6
Calvin-2,4,30,12,20497.5,20534.7,20530.1
Calvin-4,4,30,12,22235.6,22244.8,22246.8
Calvin-6,4,30,12,18099.6,18103.3,18097.0
Calvin-1,4,40,12,17971.8,17962.6,18002.2
Calvin-2,4,40,12,20133.9,20122.5,20120.4
Calvin-4,4,40,12,21158.1,21148.0,21150.0
Calvin-6,4,40,12,16607.4,16609.3,16618.7
Calvin-1,4,50,12,18015.2,17794.7,17771.3
Calvin-2,4,50,12,19757.7,19802.9,19806.5
Calvin-4,4,50,12,20270.4,20290.1,20262.2
Calvin-6,4,50,12,15476.4,15477.9,15453.2
Calvin-1,4,60,12,17958.1,17765.8,17853.3
Calvin-2,4,60,12,19522.2,19481.1,19373.3
Calvin-4,4,60,12,19481.0,19485.8,19483.9
Calvin-6,4,60,12,14428.8,14428.8,14417.5
Calvin-1,4,70,12,17999.5,17963.5,18008.5
Calvin-2,4,70,12,19153.3,19263.9,19229.1
Calvin-4,4,70,12,18786.7,18783.1,18779.2
Calvin-6,4,70,12,13645.8,13650.3,13642.4
Calvin-1,4,80,12,18050.0,18061.7,18059.9
Calvin-2,4,80,12,19061.7,19082.4,19086.1
Calvin-4,4,80,12,18130.6,18116.6,18137.0
Calvin-6,4,80,12,12887.2,12888.0,12887.2
Calvin-1,4,90,12,18053.1,18098.9,18147.4
Calvin-2,4,90,12,18871.5,18902.5,18945.0
Calvin-4,4,90,12,17581.8,17590.7,17610.7
Calvin-6,4,90,12,12332.8,12319.7,12323.1
Calvin-1,4,100,12,18063.8,17758.4,18050.8
Calvin-2,4,100,12,18511.4,18530.1,18498.9
Calvin-4,4,100,12,17029.3,17035.5,17036.3
Calvin-6,4,100,12,11773.9,11715.3,11741.5
Calvin-1,8,0,12,23346.3,22887.0,23322.2
Calvin-2,8,0,12,29529.8,29502.8,29528.1
Calvin-4,8,0,12,35785.2,35767.2,35755.9
Calvin-6,8,0,12,29988.6,29970.6,29935.2
Calvin-1,8,10,12,23380.9,22980.9,23359.9
Calvin-2,8,10,12,27283.9,27540.3,27579.8
Calvin-4,8,10,12,30738.2,30748.2,30759.7
Calvin-6,8,10,12,26134.7,26096.9,26074.1
Calvin-1,8,20,12,23208.0,22724.9,22857.1
Calvin-2,8,20,12,26682.6,26607.9,26670.0
Calvin-4,8,20,12,28247.8,28254.4,28249.7
Calvin-6,8,20,12,23441.2,23456.4,23443.5
Calvin-1,8,30,12,23224.0,23237.8,23248.0
Calvin-2,8,30,12,26037.0,26039.9,25961.0
Calvin-4,8,30,12,26446.8,26439.7,26423.0
Calvin-6,8,30,12,21395.2,21389.5,21393.3
Calvin-1,8,40,12,23179.2,23215.6,23226.0
Calvin-2,8,40,12,25483.5,25345.3,25452.4
Calvin-4,8,40,12,25022.6,25049.8,25042.3
Calvin-6,8,40,12,19706.2,19729.6,19708.6
Calvin-1,8,50,12,23276.4,23340.4,23335.0
Calvin-2,8,50,12,25153.4,25159.3,24693.9
Calvin-4,8,50,12,23881.1,23902.8,23881.1
Calvin-6,8,50,12,18437.1,18439.0,18454.7
Calvin-1,8,60,12,23290.7,22905.1,23273.5
Calvin-2,8,60,12,24374.8,24667.9,24772.3
Calvin-4,8,60,12,22868.1,22883.9,22884.1
Calvin-6,8,60,12,17265.8,17265.7,17275.1
Calvin-1,8,70,12,23290.7,23241.8,23042.7
Calvin-2,8,70,12,24391.8,24390.8,24394.1
Calvin-4,8,70,12,21953.0,21924.0,21933.3
Calvin-6,8,70,12,16137.6,16142.2,16144.8
Calvin-1,8,80,12,23376.7,23340.7,23423.7
Calvin-2,8,80,12,24018.9,23882.8,24145.7
Calvin-4,8,80,12,21107.3,21108.0,21104.5
Calvin-6,8,80,12,15347.5,15341.2,15357.9
Calvin-1,8,90,12,23187.4,23286.6,23177.4
Calvin-2,8,90,12,23671.6,23587.1,23519.0
Calvin-4,8,90,12,20268.7,20285.7,20290.5
Calvin-6,8,90,12,14496.0,14511.2,14499.1
Calvin-1,8,100,12,23396.1,23306.7,23274.0
Calvin-2,8,100,12,23458.4,23288.0,23424.7
Calvin-4,8,100,12,19621.6,19607.9,19622.6
Calvin-6,8,100,12,13807.4,13813.1,13793.2
Calvin-1,16,0,12,29109.9,29099.2,29106.2
Calvin-2,16,0,12,34903.9,34814.1,34854.2
Calvin-4,16,0,12,38879.7,38902.7,38852.9
Calvin-6,16,0,12,35961.0,35914.8,35954.5
Calvin-1,16,10,12,29168.1,28670.2,29163.5
Calvin-2,16,10,12,33115.6,32835.4,33126.7
Calvin-4,16,10,12,33933.3,33939.5,33933.4
Calvin-6,16,10,12,29823.4,29811.2,29804.3
Calvin-1,16,20,12,29153.5,29161.1,29210.8
Calvin-2,16,20,12,31745.6,31741.9,31760.1
Calvin-4,16,20,12,31174.0,31171.6,31137.0
Calvin-6,16,20,12,26196.2,26138.8,26194.0
Calvin-1,16,30,12,29123.7,29104.8,29132.0
Calvin-2,16,30,12,31127.8,30931.9,31141.6
Calvin-4,16,30,12,29191.6,29192.8,29162.9
Calvin-6,16,30,12,23438.6,23475.0,23474.1
Calvin-1,16,40,12,28894.2,28095.8,29196.4
Calvin-2,16,40,12,30452.5,30431.6,30496.1
Calvin-4,16,40,12,27512.2,27534.0,27524.2
Calvin-6,16,40,12,21628.9,21624.4,21581.7
Calvin-1,16,50,12,29134.7,28883.8,29189.9
Calvin-2,16,50,12,29776.6,29722.0,29731.5
Calvin-4,16,50,12,26139.3,26147.3,26155.8
Calvin-6,16,50,12,19990.7,20006.8,20026.8
Calvin-1,16,60,12,28918.5,29172.5,29178.6
Calvin-2,16,60,12,29318.2,28772.4,29327.1
Calvin-4,16,60,12,24882.4,24914.1,24929.4
Calvin-6,16,60,12,18722.1,18717.2,18717.3
Calvin-1,16,70,12,28896.1,28786.7,28949.4
Calvin-2,16,70,12,28778.8,28822.4,28770.3
Calvin-4,16,70,12,23861.2,23862.6,23842.1
Calvin-6,16,70,12,17488.8,17493.6,17472.4
Calvin-1,16,80,12,29115.6,29116.0,28714.0
Calvin-2,16,80,12,28134.3,28213.6,28196.5
Calvin-4,16,80,12,22839.0,22833.7,22839.3
Calvin-6,16,80,12,16552.7,16556.4,16558.5
Calvin-1,16,90,12,28971.9,29253.5,28837.4
Calvin-2,16,90,12,27786.7,27796.4,27776.8
Calvin-4,16,90,12,21975.5,21969.5,21971.2
Calvin-6,16,90,12,15597.6,15599.2,15594.7
Calvin-1,16,100,12,29090.1,29083.2,28745.4
Calvin-2,16,100,12,27317.9,27204.9,26968.8
Calvin-4,16,100,12,21161.3,21190.5,21183.3
Calvin-6,16,100,12,14899.1,14904.6,14908.8
Calvin-1,32,0,12,34798.4,34519.8,34795.3
Calvin-2,32,0,12,39661.1,39728.5,39350.8
Calvin-4,32,0,12,40992.9,41025.0,41042.4
Calvin-6,32,0,12,36345.6,36362.3,36381.4
Calvin-1,32,10,12,34927.0,34936.7,34965.2
Calvin-2,32,10,12,37265.1,37519.1,37515.7
Calvin-4,32,10,12,36104.4,36072.8,36064.7
Calvin-6,32,10,12,30472.3,30512.7,30475.3
Calvin-1,32,20,12,34995.6,35002.0,34992.4
Calvin-2,32,20,12,36157.8,36225.4,36222.7
Calvin-4,32,20,12,33124.7,33119.6,33114.4
Calvin-6,32,20,12,26792.8,26860.3,26834.0
Calvin-1,32,30,12,34621.7,34937.7,34928.8
Calvin-2,32,30,12,35005.2,35143.7,35149.1
Calvin-4,32,30,12,30856.3,30851.7,30857.0
Calvin-6,32,30,12,24032.5,24063.1,24038.3
Calvin-1,32,40,12,34949.3,34925.2,34943.2
Calvin-2,32,40,12,33782.0,34241.0,34271.2
Calvin-4,32,40,12,29077.5,29063.2,29080.2
Calvin-6,32,40,12,22024.4,22031.3,22023.5
Calvin-1,32,50,12,34887.3,34899.1,34807.3
Calvin-2,32,50,12,33415.0,33396.1,33432.5
Calvin-4,32,50,12,27432.5,27467.3,27463.1
Calvin-6,32,50,12,20408.9,20411.2,20420.1
Calvin-1,32,60,12,34776.3,34779.0,34776.2
Calvin-2,32,60,12,32469.1,32608.2,32610.1
Calvin-4,32,60,12,26136.0,26116.1,26075.4
Calvin-6,32,60,12,19014.8,19011.5,19010.0
Calvin-1,32,70,12,34212.9,34929.6,34911.8
Calvin-2,32,70,12,31932.1,31949.8,31948.6
Calvin-4,32,70,12,25044.5,25055.3,25062.2
Calvin-6,32,70,12,17950.8,17951.9,17962.8
Calvin-1,32,80,12,34628.7,34509.2,34660.7
Calvin-2,32,80,12,31309.1,31321.5,31300.1
Calvin-4,32,80,12,23887.9,23890.6,23892.3
Calvin-6,32,80,12,16964.9,16956.5,16929.4
Calvin-1,32,90,12,34558.6,34929.5,34895.3
Calvin-2,32,90,12,30660.4,30696.8,30610.5
Calvin-4,32,90,12,23011.1,22999.2,22988.4
Calvin-6,32,90,12,16024.7,16020.0,16023.5
Calvin-1,32,100,12,34874.1,34876.2,34857.8
Calvin-2,32,100,12,30070.1,29884.2,30028.4
Calvin-4,32,100,12,22050.1,22046.3,22053.5
Calvin-6,32,100,12,15252.3,15246.4,15251.1
Calvin-1,64,0,12,39677.1,39406.3,39338.2
Calvin-2,64,0,12,42979.0,43077.2,43036.3
Calvin-4,64,0,12,42439.9,42435.1,42437.2
Calvin-6,64,0,12,37524.5,37789.6,37767.1
Calvin-1,64,10,12,39704.3,39854.2,39860.1
Calvin-2,64,10,12,40727.4,40716.5,40649.9
Calvin-4,64,10,12,37309.8,37325.2,37303.8
Calvin-6,64,10,12,31036.0,31027.0,30982.5
Calvin-1,64,20,12,39383.6,39323.4,39407.6
Calvin-2,64,20,12,38958.9,39186.7,39251.5
Calvin-4,64,20,12,34069.3,34125.6,34128.3
Calvin-6,64,20,12,27199.7,27205.7,27211.8
Calvin-1,64,30,12,39499.8,39691.1,39649.6
Calvin-2,64,30,12,37959.0,37941.7,37763.8
Calvin-4,64,30,12,31925.7,31893.4,31917.1
Calvin-6,64,30,12,24369.2,24382.0,24350.1
Calvin-1,64,40,12,39667.2,39630.7,39693.8
Calvin-2,64,40,12,36752.3,36819.0,36814.6
Calvin-4,64,40,12,29979.8,29988.9,30007.3
Calvin-6,64,40,12,22324.2,22325.9,22314.2
Calvin-1,64,50,12,39827.1,39790.0,39793.0
Calvin-2,64,50,12,35661.8,35667.8,35832.8
Calvin-4,64,50,12,28329.9,28355.6,28347.9
Calvin-6,64,50,12,20722.0,20720.2,20716.0
Calvin-1,64,60,12,39684.6,39686.5,39665.5
Calvin-2,64,60,12,34949.7,34965.8,34890.2
Calvin-4,64,60,12,26921.3,26915.3,26833.4
Calvin-6,64,60,12,19310.4,19244.6,19345.4
Calvin-1,64,70,12,39752.7,39533.4,39709.5
Calvin-2,64,70,12,34025.7,34047.6,33780.5
Calvin-4,64,70,12,25690.2,25644.0,25639.6
Calvin-6,64,70,12,18167.4,18130.9,18165.9
Calvin-1,64,80,12,39749.4,39329.1,39731.4
Calvin-2,64,80,12,33341.8,33218.9,33417.7
Calvin-4,64,80,12,24504.6,24474.9,24524.2
Calvin-6,64,80,12,17122.6,17115.6,17111.6
Calvin-1,64,90,12,39624.7,39898.8,39893.1
Calvin-2,64,90,12,32571.1,32576.9,32590.4
Calvin-4,64,90,12,23484.8,23515.9,23513.1
Calvin-6,64,90,12,16121.8,16183.7,16141.0
Calvin-1,64,100,12,39715.7,39792.4,39740.7
Calvin-2,64,100,12,31930.7,31916.9,31772.9
Calvin-4,64,100,12,22549.1,22578.1,22574.5
Calvin-6,64,100,12,15363.6,15352.0,15331.5
Calvin-1,128,0,12,43485.5,42950.2,43515.7
Calvin-2,128,0,12,45499.1,45520.9,45464.7
Calvin-4,128,0,12,43436.4,43435.4,43430.5
Calvin-6,128,0,12,37859.5,38056.3,38040.5
Calvin-1,128,10,12,43618.7,42710.6,43667.8
Calvin-2,128,10,12,42964.4,42959.9,42980.9
Calvin-4,128,10,12,38069.3,38238.7,38282.3
Calvin-6,128,10,12,31273.7,31268.8,31257.4
Calvin-1,128,20,12,43728.2,43726.0,43726.0
Calvin-2,128,20,12,41439.3,41434.4,41414.9
Calvin-4,128,20,12,34859.7,34997.5,35014.7
Calvin-6,128,20,12,27268.8,27265.2,27246.8
Calvin-1,128,30,12,43244.6,43231.3,43468.9
Calvin-2,128,30,12,39867.7,39727.0,39863.3
Calvin-4,128,30,12,32370.9,32533.1,32540.0
Calvin-6,128,30,12,24415.1,24429.3,24338.9
Calvin-1,128,40,12,43595.5,43333.7,43338.2
Calvin-2,128,40,12,38603.8,38540.6,38607.9
Calvin-4,128,40,12,30425.6,30485.5,30499.9
Calvin-6,128,40,12,22435.0,22433.4,22416.8
Calvin-1,128,50,12,43598.9,43607.4,43444.9
Calvin-2,128,50,12,37517.1,37522.3,37468.8
Calvin-4,128,50,12,28763.1,28767.8,28781.9
Calvin-6,128,50,12,20807.4,20767.2,20765.2
Calvin-1,128,60,12,43563.8,43628.4,43619.8
Calvin-2,128,60,12,36411.4,36261.4,36377.6
Calvin-4,128,60,12,27297.0,27301.4,27302.3
Calvin-6,128,60,12,19423.4,19423.2,19384.3
Calvin-1,128,70,12,43633.2,43608.2,43670.2
Calvin-2,128,70,12,35463.6,35477.1,35468.3
Calvin-4,128,70,12,26059.6,26100.7,26072.2
Calvin-6,128,70,12,18236.3,18233.5,18230.1
Calvin-1,128,80,12,43706.1,43699.6,43691.5
Calvin-2,128,80,12,34447.1,34672.7,34567.8
Calvin-4,128,80,12,24804.3,24826.5,24826.5
Calvin-6,128,80,12,17192.7,17167.3,17204.9
Calvin-1,128,90,12,43421.2,43630.7,43650.1
Calvin-2,128,90,12,33664.1,33752.5,33775.9
Calvin-4,128,90,12,23754.1,23833.0,23780.0
Calvin-6,128,90,12,16287.3,16151.9,16281.8
Calvin-1,128,100,12,43748.1,43660.1,43704.1
Calvin-2,128,100,12,32926.2,32926.2,32883.2
Calvin-4,128,100,12,22810.3,22837.9,22843.5
Calvin-6,128,100,12,15498.6,15504.2,15494.0
Calvin-1,256,0,12,46535.6,46514.8,46501.3
Calvin-2,256,0,12,47264.1,47262.3,47162.9
Calvin-4,256,0,12,44130.5,44127.4,44126.9
Calvin-6,256,0,12,37877.3,38191.6,38181.0
Calvin-1,256,10,12,46630.7,46617.9,46685.9
Calvin-2,256,10,12,44663.7,44778.4,44728.5
Calvin-4,256,10,12,38864.1,38861.1,38910.8
Calvin-6,256,10,12,31023.0,31189.3,31189.8
Calvin-1,256,20,12,46536.4,46610.5,46596.1
Calvin-2,256,20,12,42817.9,42809.1,42811.7
Calvin-4,256,20,12,35425.0,35428.7,35410.7
Calvin-6,256,20,12,27306.3,27308.3,27213.3
Calvin-1,256,30,12,46621.5,46611.6,46729.1
Calvin-2,256,30,12,41008.7,41107.6,41115.9
Calvin-4,256,30,12,32688.1,32887.3,32884.2
Calvin-6,256,30,12,24407.4,24385.5,24481.7
Calvin-1,256,40,12,45935.0,46368.3,46344.1
Calvin-2,256,40,12,39547.2,39743.3,39759.0
Calvin-4,256,40,12,30847.0,30846.9,30791.6
Calvin-6,256,40,12,22435.4,22428.8,22436.7
Calvin-1,256,50,12,46571.6,46530.7,46571.7
Calvin-2,256,50,12,37906.4,38427.4,38455.4
Calvin-4,256,50,12,29004.9,29005.3,28974.2
Calvin-6,256,50,12,20827.1,20824.1,20811.8
Calvin-1,256,60,12,46490.5,46562.8,46258.3
Calvin-2,256,60,12,37105.6,37299.4,37148.0
Calvin-4,256,60,12,27469.3,27457.4,27461.4
Calvin-6,256,60,12,19407.3,19399.4,19376.4
Calvin-1,256,70,12,46414.4,46466.8,46609.4
Calvin-2,256,70,12,36232.5,36052.7,36205.1
Calvin-4,256,70,12,26273.7,26205.1,26258.3
Calvin-6,256,70,12,18193.3,18185.4,18212.1
Calvin-1,256,80,12,46707.1,46737.6,46689.5
Calvin-2,256,80,12,35236.7,35048.0,35303.3
Calvin-4,256,80,12,25010.7,25015.9,25006.8
Calvin-6,256,80,12,17176.8,17103.0,17203.2
Calvin-1,256,90,12,46703.6,46728.3,46478.3
Calvin-2,256,90,12,34226.0,34481.1,34404.2
Calvin-4,256,90,12,23836.8,23885.3,23894.2
Calvin-6,256,90,12,16230.5,16217.6,16182.7
Calvin-1,256,100,12,46542.2,46282.2,46471.7
Calvin-2,256,100,12,33625.9,33537.4,33608.3
Calvin-4,256,100,12,22931.9,22945.8,22943.5
Calvin-6,256,100,12,15493.6,15426.4,15540.2
Calvin-1,512,0,12,48419.7,48606.1,48687.2
Calvin-2,512,0,12,48470.9,48439.2,48439.3
Calvin-4,512,0,12,44579.6,44620.2,44610.2
Calvin-6,512,0,12,38082.6,38056.8,38056.8
Calvin-1,512,10,12,48768.0,48767.1,48258.1
Calvin-2,512,10,12,45754.4,45712.4,45709.4
Calvin-4,512,10,12,39232.1,39219.4,39206.4
Calvin-6,512,10,12,31246.9,31076.3,31252.2
Calvin-1,512,20,12,48851.5,48753.8,48876.3
Calvin-2,512,20,12,43669.2,43487.8,43643.8
Calvin-4,512,20,12,35732.1,35810.4,35602.0
Calvin-6,512,20,12,27352.9,27339.2,27229.1
Calvin-1,512,30,12,48841.4,48770.1,48823.7
Calvin-2,512,30,12,41614.4,41849.1,41889.2
Calvin-4,512,30,12,33086.1,33086.2,33086.1
Calvin-6,512,30,12,24435.2,24433.4,24471.5
Calvin-1,512,40,12,48765.3,48763.9,48782.6
Calvin-2,512,40,12,40244.4,40377.9,40197.5
Calvin-4,512,40,12,30995.0,30946.5,30738.2
Calvin-6,512,40,12,22478.9,22491.1,22491.0
Calvin-1,512,50,12,48753.6,48659.9,48793.3
Calvin-2,512,50,12,39114.2,39105.8,39063.2
Calvin-4,512,50,12,29017.1,29155.2,29136.0
Calvin-6,512,50,12,20746.5,20639.9,20746.5
Calvin-1,512,60,12,48665.0,48701.7,48502.9
Calvin-2,512,60,12,37757.6,37118.1,37625.5
Calvin-4,512,60,12,27571.3,27435.6,27578.1
Calvin-6,512,60,12,19430.1,19426.7,19436.0
Calvin-1,512,70,12,48756.2,48708.6,48708.1
Calvin-2,512,70,12,36657.0,36599.6,36688.1
Calvin-4,512,70,12,26310.5,26277.8,26289.7
Calvin-6,512,70,12,18138.9,18133.6,18180.8
Calvin-1,512,80,12,48698.5,48801.2,48747.5
Calvin-2,512,80,12,35642.0,35692.1,35641.7
Calvin-4,512,80,12,25024.4,24924.9,25021.6
Calvin-6,512,80,12,17176.8,17182.5,17110.1
Calvin-1,512,90,12,48597.4,48685.2,48755.8
Calvin-2,512,90,12,34799.2,34796.9,34741.1
Calvin-4,512,90,12,23913.5,23985.9,23994.3
Calvin-6,512,90,12,16270.2,16214.4,16260.0
Calvin-1,512,100,12,48622.0,48682.5,48625.3
Calvin-2,512,100,12,33835.8,33843.7,33855.6
Calvin-4,512,100,12,22908.0,22967.9,23058.8
Calvin-6,512,100,12,15521.6,15537.2,15526.8
Calvin-1,1024,0,12,49504.9,50097.6,50058.2
Calvin-2,1024,0,12,49202.6,49233.7,49275.3
Calvin-4,1024,0,12,44840.4,44791.4,44864.6
Calvin-6,1024,0,12,37843.5,37856.4,38068.9
Calvin-1,1024,10,12,50240.2,50219.7,50181.2
Calvin-2,1024,10,12,46457.2,46455.8,46468.5
Calvin-4,1024,10,12,39390.4,39010.0,39355.8
Calvin-6,1024,10,12,31148.7,31186.4,31178.0
Calvin-1,1024,20,12,50169.3,50046.4,50059.8
Calvin-2,1024,20,12,43759.6,44138.8,44080.2
Calvin-4,1024,20,12,35799.5,35779.9,35476.0
Calvin-6,1024,20,12,27370.5,27115.6,27365.2
Calvin-1,1024,30,12,50249.0,50176.9,50245.5
Calvin-2,1024,30,12,42137.0,42280.9,42107.6
Calvin-4,1024,30,12,33085.7,33137.1,33113.5
Calvin-6,1024,30,12,24474.1,24460.4,24383.7
Calvin-1,1024,40,12,50234.9,49735.7,50004.5
Calvin-2,1024,40,12,40747.9,40446.8,40743.5
Calvin-4,1024,40,12,30857.2,31029.0,31019.3
Calvin-6,1024,40,12,22426.8,22420.5,22426.9
Calvin-1,1024,50,12,50152.9,50103.1,49982.6
Calvin-2,1024,50,12,39050.8,38816.2,38764.6
Calvin-4,1024,50,12,29149.8,29120.6,29130.2
Calvin-6,1024,50,12,20813.8,20818.1,20816.5
Calvin-1,1024,60,12,50062.6,50067.8,50060.9
Calvin-2,1024,60,12,37957.2,37906.1,37953.6
Calvin-4,1024,60,12,27587.3,27462.1,27588.1
Calvin-6,1024,60,12,19359.3,19375.4,19216.0
Calvin-1,1024,70,12,50049.7,50149.2,50067.7
Calvin-2,1024,70,12,36918.7,36824.7,36689.8
Calvin-4,1024,70,12,26020.2,26294.2,26277.4
Calvin-6,1024,70,12,18162.3,18172.6,18196.9
Calvin-1,1024,80,12,50175.4,49874.4,50215.3
Calvin-2,1024,80,12,35653.1,35923.2,35937.5
Calvin-4,1024,80,12,25076.2,25099.2,25096.0
Calvin-6,1024,80,12,17229.8,17098.2,17231.9
Calvin-1,1024,90,12,50307.4,50291.4,50275.6
Calvin-2,1024,90,12,35029.7,34932.0,34974.8
Calvin-4,1024,90,12,23948.8,23950.9,23936.7
Calvin-6,1024,90,12,16097.6,16220.3,15971.8
Calvin-1,1024,100,12,50142.7,49926.1,50121.0
Calvin-2,1024,100,12,33593.3,33739.7,34012.9
Calvin-4,1024,100,12,23035.8,23034.9,22941.6
Calvin-6,1024,100,12,15508.5,15384.8,15501.1
