alg,clients,shards,threads,replica,tput_1,tput_2,tput_3
Janus,10,2,3,7,2022.0377490261,2022.0377490261,2037.0991925634
Janus,20,2,3,7,2618.520351764,2618.520351764,2588.250764036
Janus,40,2,3,7,3195.976822127,3195.976822127,3212.7331363969997
Janus,80,2,3,7,3979.093699768,3979.093699768,4000.198811115
Janus,100,2,4,1,859.750239831,859.750239831,921.2676923695
Janus,200,2,4,1,1775.0411188025,1775.0411188025,1793.2285607656
Janus,500,2,4,1,4227.8193511,4227.8193511,4208.320380125
Janus,1000,2,4,1,7515.446853929,7515.446853929,7609.986752469001
Janus,2000,2,4,1,10220.830933412,10220.830933412,10368.195554982001
Janus,4000,2,4,1,10689.448407859,10689.448407859,10936.839655073
Janus,100,2,4,3,791.9116142133,791.9116142133,767.0814824529
Janus,200,2,4,3,1651.7317612411,1651.7317612411,1644.6946924463998
Janus,500,2,4,3,3964.019349314,3964.019349314,3993.7840604390003
Janus,1000,2,4,3,7381.31705994,7381.31705994,7375.77852974
Janus,2000,2,4,3,10270.685021774001,10270.685021774001,10105.559580791
Janus,4000,2,4,3,10572.168018405999,10572.168018405999,10804.253674255
Janus,100,2,4,5,774.1265734262,774.1265734262,774.1632641818
Janus,200,2,4,5,1567.3212599608,1567.3212599608,1611.9569712944
Janus,500,2,4,5,3841.8548125859998,3841.8548125859998,3857.235428919
Janus,1000,2,4,5,7345.078376491,7345.078376491,7172.633269136
Janus,2000,2,4,5,10059.928870153999,10059.928870153999,10251.656407852
Janus,4000,2,4,5,10530.842488823,10530.842488823,10403.030401438
Janus,100,2,4,7,752.4276434814,752.4276434814,752.000730224
Janus,200,2,4,7,1498.7947480107998,1498.7947480107998,1497.5439674941001
Janus,500,2,4,7,3806.362431725,3806.362431725,3825.814226101
Janus,1000,2,4,7,7110.812946403,7110.812946403,7035.33968805
Janus,2000,2,4,7,10094.017670501,10094.017670501,10100.085690517999
Janus,4000,2,4,7,10531.465842719,10531.465842719,10618.314159831001
Janus,1,2,4,1,351.5375100969,351.5375100969,370.18748828250006
Janus,10,2,4,1,2267.8491226353,2267.8491226353,2335.6368112206
Janus,20,2,4,1,3237.484157994,3237.484157994,3153.5920435670005
Janus,40,2,4,1,5035.592882919999,5035.592882919999,4990.050932067
Janus,80,2,4,1,4889.433551384001,4889.433551384001,5032.500566813
Janus,1,2,4,3,316.8892149725,316.8892149725,320.1224516283
Janus,10,2,4,3,2076.0414141566002,2076.0414141566002,2099.3113672101
Janus,20,2,4,3,2669.185003434,2669.185003434,2675.499445471
Janus,40,2,4,3,3157.8197608769997,3157.8197608769997,3206.638938981
Janus,80,2,4,3,4492.141390044,4492.141390044,4310.112975121
Janus,1,2,4,5,301.02057697640004,301.02057697640004,294.63244840857
Janus,10,2,4,5,2099.7872321578,2099.7872321578,2072.0334318535997
Janus,20,2,4,5,2647.8524387529997,2647.8524387529997,2529.245734225
Janus,40,2,4,5,3184.9646548270002,3184.9646548270002,3144.478036399
Janus,80,2,4,5,3832.479360592,3832.479360592,3904.3213333139997
Janus,1,2,4,7,294.03436921442,294.03436921442,287.8400237584
Janus,10,2,4,7,2004.1294313981,2004.1294313981,1970.7541554885001
Janus,20,2,4,7,2682.221479717,2682.221479717,2608.491115649
Janus,40,2,4,7,3025.190720229,3025.190720229,3149.451848784
Janus,80,2,4,7,3873.874799781,3873.874799781,3867.413828657
Janus,100,32,2,1,790.1606930101,790.1606930101,779.0250909399999
Janus,200,32,2,1,1581.3050919497,1581.3050919497,1575.8946342128
Janus,500,32,2,1,3900.7069697079996,3900.7069697079996,3865.561752078
Janus,1000,32,2,1,7621.198161988999,7621.198161988999,7715.819619710999
Janus,2000,32,2,1,12838.596721922999,12838.596721922999,12795.330876682
Janus,4000,32,2,1,19213.800842023,19213.800842023,19286.579541447
Janus,1,32,2,1,339.29416799,339.29416799,332.213455035
Janus,10,32,2,1,2380.0592547693004,2380.0592547693004,2386.6320208568
Janus,20,32,2,1,3246.83928304,3246.83928304,3154.763709652
Janus,40,32,2,1,4774.2481037160005,4774.2481037160005,5032.1438667659995
Janus,80,32,2,1,4950.488782498001,4950.488782498001,5061.987393783001
Janus,100,32,3,1,787.9113972667001,787.9113972667001,767.9154208125001
Janus,200,32,3,1,1544.9578072122001,1544.9578072122001,1586.8588138334
Janus,500,32,3,1,3902.0428040509996,3902.0428040509996,3787.6431113149997
Janus,1000,32,3,1,7724.775404957,7724.775404957,7708.676033827
Janus,2000,32,3,1,14696.915464794,14696.915464794,14592.691489816001
Janus,4000,32,3,1,22270.940057763,22270.940057763,22267.796392627
Janus,1,32,3,1,336.9910796662,336.9910796662,330.28447357190004
Janus,10,32,3,1,2317.217333263,2317.217333263,2323.4058740283
Janus,20,32,3,1,3231.544573021,3231.544573021,3229.2441428330003
Janus,40,32,3,1,4872.145472725,4872.145472725,4668.2934587770005
Janus,80,32,3,1,4784.171272009,4784.171272009,4937.284945449
Janus,100,32,4,1,777.2387354674,777.2387354674,769.2174752591
Janus,200,32,4,1,1561.0532948677,1561.0532948677,1589.8454602397
Janus,500,32,4,1,3883.836719782,3883.836719782,3854.247385808
Janus,1000,32,4,1,7726.676320158,7726.676320158,7674.2744069069995
Janus,2000,32,4,1,15442.853976542,15442.853976542,15313.707405131
Janus,4000,32,4,1,23879.445551262,23879.445551262,24134.120567078
Janus,100,32,4,3,656.4986268346,656.4986268346,648.0653974334
Janus,200,32,4,3,1270.977093003,1270.977093003,1282.1059938747
Janus,500,32,4,3,3172.806542226,3172.806542226,3199.6610167950003
Janus,1000,32,4,3,5128.014013207,5128.014013207,5069.905572103
Janus,2000,32,4,3,7271.033879187,7271.033879187,7209.991713773999
Janus,4000,32,4,3,9696.743543019,9696.743543019,9611.442365063
Janus,1,32,4,1,339.056389532,339.056389532,333.3790542248
Janus,10,32,4,1,2347.2207934042003,2347.2207934042003,2420.3546430045
Janus,20,32,4,1,3205.991759773,3205.991759773,3191.359152555
Janus,40,32,4,1,4741.487233611,4741.487233611,4872.838399011
Janus,80,32,4,1,4705.616584895,4705.616584895,4976.022585168
Janus,1,32,4,3,303.5507182189,303.5507182189,303.0093743168
Janus,10,32,4,3,2086.7964167523,2086.7964167523,2155.4583567544
Janus,20,32,4,3,2772.162172767,2772.162172767,2677.889260354
Janus,40,32,4,3,3167.0577404279998,3167.0577404279998,3110.764213287
Janus,100,4,1,1,918.0900670378,918.0900670378,869.7276463498999
Janus,200,4,1,1,1815.1447538069,1815.1447538069,1822.3787821762
Janus,500,4,1,1,4474.488791025,4474.488791025,4414.0468336330005
Janus,1000,4,1,1,8665.652016671,8665.652016671,8611.159398972
Janus,2000,4,1,1,15784.73261559,15784.73261559,15788.818278689001
Janus,4000,4,1,1,20706.378005687,20706.378005687,20306.386487336
Janus,100,4,1,3,802.1826591617,802.1826591617,791.7828070254
Janus,200,4,1,3,1627.3886999554,1627.3886999554,1625.1835711917
Janus,500,4,1,3,4037.317450347,4037.317450347,4032.0625489960003
Janus,1000,4,1,3,7829.669964607,7829.669964607,7861.507251437
Janus,2000,4,1,3,14175.698527646,14175.698527646,14195.175430599
Janus,4000,4,1,3,20295.286738263,20295.286738263,20286.603036846
Janus,100,4,1,5,750.0255290609,750.0255290609,768.6087286824
Janus,200,4,1,5,1505.9577834104002,1505.9577834104002,1543.9486380962999
Janus,500,4,1,5,3887.746034953,3887.746034953,3812.9339955299997
Janus,1000,4,1,5,7234.319883144,7234.319883144,7272.541483127
Janus,2000,4,1,5,10840.042176538,10840.042176538,10872.110402109
Janus,4000,4,1,5,14611.774584296001,14611.774584296001,14639.592601729
Janus,1,4,1,1,349.18456435200005,349.18456435200005,363.0654095198
Janus,10,4,1,1,2287.7589519839,2287.7589519839,2292.1371239437
Janus,20,4,1,1,3439.3428210899997,3439.3428210899997,3428.98225194
Janus,40,4,1,1,4966.946387037,4966.946387037,5040.506951538
Janus,80,4,1,1,5320.09902676,5320.09902676,5237.007076961
Janus,1,4,1,3,318.3514382109,318.3514382109,306.3883244589
Janus,10,4,1,3,2247.7612519839,2247.7612519839,2113.1544909501
Janus,20,4,1,3,2907.418269161,2907.418269161,2980.953423504
Janus,40,4,1,3,3533.445434049,3533.445434049,3608.41911905
Janus,80,4,1,3,5251.55960347,5251.55960347,5044.00190596
Janus,1,4,1,5,298.08716621499997,298.08716621499997,280.1801152979
Janus,10,4,1,5,2112.5890258988,2112.5890258988,2042.5639463233
Janus,20,4,1,5,2813.295823555,2813.295823555,2794.903973414
Janus,40,4,1,5,3523.960458413,3523.960458413,3477.937102048
Janus,80,4,1,5,4800.055042342,4800.055042342,4817.9246008909995
Janus,100,4,2,1,891.7638022337001,891.7638022337001,874.1287629153
Janus,200,4,2,1,1809.7214512039,1809.7214512039,1744.390387035
Janus,500,4,2,1,4458.082058798001,4458.082058798001,4405.639577518
Janus,1000,4,2,1,8611.45566527,8611.45566527,8640.762818219999
Janus,2000,4,2,1,15092.505235044,15092.505235044,14964.094523968999
Janus,4000,4,2,1,17407.070661269,17407.070661269,18080.620879609
Janus,100,4,2,3,802.3181024906,802.3181024906,815.5950259260001
Janus,200,4,2,3,1629.8254603195,1629.8254603195,1644.6831532648
Janus,500,4,2,3,4057.8201963789998,4057.8201963789998,3997.767777288
Janus,1000,4,2,3,7873.712843912001,7873.712843912001,7887.967293627001
Janus,2000,4,2,3,14641.934524238,14641.934524238,14592.964175123
Janus,4000,4,2,3,18584.784553682002,18584.784553682002,17848.235275716
Janus,100,4,2,5,750.930175458,750.930175458,756.0918427214
Janus,200,4,2,5,1556.2361869119,1556.2361869119,1566.6045146795
Janus,500,4,2,5,3835.368344634,3835.368344634,3857.292961954
Janus,1000,4,2,5,7595.057189762,7595.057189762,7584.359923374999
Janus,2000,4,2,5,13979.998588932,13979.998588932,13990.447214064
Janus,4000,4,2,5,18362.440323161,18362.440323161,17840.496494328
Janus,100,4,2,7,742.7770839579,742.7770839579,744.6792807201001
Janus,200,4,2,7,1491.5852149825998,1491.5852149825998,1495.8486794346
Janus,500,4,2,7,3722.154836841,3722.154836841,3691.353276744
Janus,1000,4,2,7,7409.514436834,7409.514436834,7357.376570972
Janus,2000,4,2,7,12677.363173441001,12677.363173441001,12713.275235183999
Janus,4000,4,2,7,17332.131936472,17332.131936472,17011.000579435
Janus,1,4,2,1,369.1185263015,369.1185263015,348.7987776362
Janus,10,4,2,1,2298.5445407063,2298.5445407063,2376.4724342898003
Janus,20,4,2,1,3289.901000665,3289.901000665,3173.7085181109996
Janus,40,4,2,1,5235.6748695119995,5235.6748695119995,5183.147972616
Janus,80,4,2,1,5053.262759402,5053.262759402,5152.940988288
Janus,1,4,2,3,311.00415428310004,311.00415428310004,316.5384698396
Janus,10,4,2,3,2199.8772471528,2199.8772471528,2082.1996520912
Janus,20,4,2,3,2850.557200621,2850.557200621,2745.240261327
Janus,40,4,2,3,3422.03891148,3422.03891148,3286.288983484
Janus,80,4,2,3,4507.178423675,4507.178423675,4941.047173366999
Janus,1,4,2,5,296.02397000369996,296.02397000369996,289.9424190419
Janus,10,4,2,5,2114.0951373724,2114.0951373724,2088.9664601728
Janus,20,4,2,5,2777.842604512,2777.842604512,2732.1955633569996
Janus,40,4,2,5,3372.000136069,3372.000136069,3326.7764044240002
Janus,80,4,2,5,4274.783241380001,4274.783241380001,4228.446381167
Janus,1,4,2,7,279.69445001373003,279.69445001373003,290.4903928731
Janus,10,4,2,7,2071.4501159456,2071.4501159456,2057.7229830233
Janus,20,4,2,7,2834.145121859,2834.145121859,2825.401799965
Janus,40,4,2,7,3335.908032762,3335.908032762,3283.82147797
Janus,80,4,2,7,4131.336262461,4131.336262461,4170.955530356
Janus,100,4,3,1,847.3076944588,847.3076944588,874.8895671338
Janus,200,4,3,1,1784.5959735861,1784.5959735861,1828.2591048105999
Janus,500,4,3,1,4399.436171038,4399.436171038,4401.978569789
Janus,1000,4,3,1,8635.478563262,8635.478563262,8676.440455124
Janus,2000,4,3,1,15122.525710911,15122.525710911,14958.472789266
Janus,4000,4,3,1,17670.085502696,17670.085502696,17558.330891448
Janus,100,4,3,3,788.6107426093,788.6107426093,809.3071729282999
Janus,200,4,3,3,1615.0082101681999,1615.0082101681999,1635.8038496655001
Janus,500,4,3,3,4011.03437914,4011.03437914,4010.248722352
Janus,1000,4,3,3,7898.776001471,7898.776001471,7924.595296619
Janus,2000,4,3,3,14336.294346227001,14336.294346227001,14365.902552609
Janus,4000,4,3,3,17991.077609713,17991.077609713,18103.355172433
Janus,100,4,3,5,750.7755734958,750.7755734958,765.1447634889
Janus,200,4,3,5,1594.1025178172,1594.1025178172,1583.5347382454
Janus,500,4,3,5,3827.201211917,3827.201211917,3808.235262469
Janus,1000,4,3,5,7650.479851899,7650.479851899,7552.080695689
Janus,2000,4,3,5,13925.440661804001,13925.440661804001,13902.690545095
Janus,4000,4,3,5,17578.339058904,17578.339058904,17645.115786051
Janus,100,4,3,7,756.6374519157,756.6374519157,742.8914362406999
Janus,200,4,3,7,1514.5817141988,1514.5817141988,1506.7923302983
Janus,500,4,3,7,3737.313931059,3737.313931059,3681.018429994
Janus,1000,4,3,7,7306.488983194,7306.488983194,7374.137266755
Janus,2000,4,3,7,13495.919509934,13495.919509934,13260.919362081
Janus,4000,4,3,7,17182.023143505998,17182.023143505998,17171.015463865002
Janus,1,4,3,1,342.3720637211,342.3720637211,358.1004749515
Janus,10,4,3,1,2323.1150983639,2323.1150983639,2340.393273255
Janus,20,4,3,1,3165.889641115,3165.889641115,3306.181500052
Janus,40,4,3,1,5181.5181235029995,5181.5181235029995,5135.937432365001
Janus,80,4,3,1,5274.404055498,5274.404055498,5398.850024265
Janus,1,4,3,3,299.8633769666,299.8633769666,306.0596795202
Janus,10,4,3,3,2192.4908620028,2192.4908620028,2124.3754062525
Janus,20,4,3,3,2791.96202719,2791.96202719,2722.688013234
Janus,40,4,3,3,3341.478087228,3341.478087228,3316.263818654
Janus,80,4,3,3,4954.392940066,4954.392940066,4352.352223669
Janus,1,4,3,5,292.0234855802,292.0234855802,283.51690674748
Janus,10,4,3,5,2079.2757440095,2079.2757440095,2080.7830280298
Janus,20,4,3,5,2665.5499384890004,2665.5499384890004,2697.709843346
Janus,40,4,3,5,3344.984577553,3344.984577553,3285.312498218
Janus,80,4,3,5,4164.131991771,4164.131991771,4218.807019913
Janus,1,4,3,7,279.1106967279,279.1106967279,285.7492808444
Janus,10,4,3,7,2045.3666932806,2045.3666932806,2041.6639807044
Janus,20,4,3,7,2729.9865362739997,2729.9865362739997,2764.935072037
Janus,40,4,3,7,3325.859891743,3325.859891743,3372.2073103019998
Janus,80,4,3,7,4048.322985621,4048.322985621,4143.001274785
Janus,100,4,4,1,899.2387902864,899.2387902864,873.2968723221
Janus,200,4,4,1,1855.9817070406,1855.9817070406,1808.6305177668
Janus,500,4,4,1,4380.890361248,4380.890361248,4445.441275037
Janus,1000,4,4,1,8607.118135056,8607.118135056,8747.364542444
Janus,2000,4,4,1,14618.510353326,14618.510353326,14432.839303438
Janus,4000,4,4,1,17141.698524031,17141.698524031,17124.675661221998
Janus,100,4,4,3,791.6864719629,791.6864719629,778.7355028038
Janus,200,4,4,3,1640.4380212841,1640.4380212841,1627.0970030131
Janus,500,4,4,3,3980.282581422,3980.282581422,4039.204089176
Janus,1000,4,4,3,7974.333611731,7974.333611731,7902.495993125
Janus,2000,4,4,3,14612.671510706,14612.671510706,14586.007628153
Janus,4000,4,4,3,17279.298548254,17279.298548254,17665.68507551
Janus,100,4,4,5,759.0348297087,759.0348297087,783.1368023043001
Janus,200,4,4,5,1540.6350241399,1540.6350241399,1595.5602208306
Janus,500,4,4,5,3852.213455869,3852.213455869,3852.295170797
Janus,1000,4,4,5,7702.483848815,7702.483848815,7639.135619778001
Janus,2000,4,4,5,14340.777319354,14340.777319354,14256.624705834
Janus,4000,4,4,5,17695.817228637,17695.817228637,17204.406100582
Janus,100,4,4,7,750.211716311,750.211716311,751.8379045138
Janus,200,4,4,7,1498.7971020224,1498.7971020224,1501.2066261324999
Janus,500,4,4,7,3677.5812835730003,3677.5812835730003,3735.7389220249997
Janus,1000,4,4,7,7362.928270856,7362.928270856,7405.693379828
Janus,2000,4,4,7,13829.736823258,13829.736823258,14193.231965179
Janus,4000,4,4,7,17098.841308627,17098.841308627,17245.032505012
Janus,1,4,4,1,334.773402067,334.773402067,386.46909887000004
Janus,10,4,4,1,2241.8230087809,2241.8230087809,2171.5270118926
Janus,20,4,4,1,3225.060013722,3225.060013722,3127.390304507
Janus,40,4,4,1,4962.150620102,4962.150620102,5172.4716093649995
Janus,80,4,4,1,5170.237817684,5170.237817684,5086.810455526
Janus,1,4,4,3,314.187909871,314.187909871,294.23745714395
Janus,10,4,4,3,2218.1441705401,2218.1441705401,2161.1261438075
Janus,20,4,4,3,2879.540956319,2879.540956319,2768.4380476140004
Janus,40,4,4,3,3214.287424664,3214.287424664,3265.9877750379997
Janus,80,4,4,3,4644.107994975,4644.107994975,4611.591637756
Janus,1,4,4,5,281.856298596,281.856298596,291.7871430387
Janus,10,4,4,5,2057.2830191404,2057.2830191404,2122.2806637761
Janus,20,4,4,5,2686.015923105,2686.015923105,2662.7641258860003
Janus,40,4,4,5,3327.863265124,3327.863265124,3292.79326234
Janus,80,4,4,5,4094.473169858,4094.473169858,4118.100616416
Janus,1,4,4,7,279.8558818264,279.8558818264,268.51563822730003
Janus,10,4,4,7,2048.1141918509,2048.1141918509,1958.0045047293002
Janus,20,4,4,7,2668.8896287979,2668.8896287979,2689.8869645729997
Janus,40,4,4,7,3196.169967621,3196.169967621,3227.7064289860004
Janus,80,4,4,7,3992.750283969,3992.750283969,3989.159594872
Janus,100,64,3,1,758.9844401246,758.9844401246,749.025792012
Janus,200,64,3,1,1486.35096008,1486.35096008,1528.7156310726
Janus,500,64,3,1,3824.802745839,3824.802745839,3798.291575825
Janus,1000,64,3,1,6517.188386496,6517.188386496,6450.219355426001
Janus,2000,64,3,1,9834.300957982,9834.300957982,9766.164536002
Janus,4000,64,3,1,12575.532942386,12575.532942386,12557.711901928
Janus,1,64,3,1,341.42450644039997,341.42450644039997,326.3209533698
Janus,10,64,3,1,2317.9841826283,2317.9841826283,2353.9246714252
Janus,20,64,3,1,3124.7113704979997,3124.7113704979997,3080.170156025
Janus,40,64,3,1,4533.496945439,4533.496945439,4519.380035394
Janus,80,64,3,1,4769.6884411,4769.6884411,4419.708775414
Janus,100,64,4,1,784.0580931824,784.0580931824,780.2225602766999
Janus,200,64,4,1,1563.3989813356,1563.3989813356,1548.8597395955
Janus,500,64,4,1,3832.9327921040003,3832.9327921040003,3848.3396929379996
Janus,1000,64,4,1,7482.42994131,7482.42994131,7477.715968437999
Janus,2000,64,4,1,12581.599274578,12581.599274578,12656.281730351
Janus,4000,64,4,1,18855.30454964,18855.30454964,18840.353907534
Janus,1,64,4,1,350.2093290973,350.2093290973,329.84077194089997
Janus,10,64,4,1,2309.1181254696,2309.1181254696,2316.1847519259
Janus,20,64,4,1,3174.095701598,3174.095701598,3084.050784042
Janus,40,64,4,1,4817.864860178,4817.864860178,4450.148553997
Janus,80,64,4,1,4759.2819961430005,4759.2819961430005,4787.456872387001
Janus,100,8,1,1,820.2985371732,820.2985371732,848.3998044225
Janus,200,8,1,1,1768.4587690777998,1768.4587690777998,1730.1376364481
Janus,500,8,1,1,4362.350609331,4362.350609331,4350.370244601
Janus,1000,8,1,1,8588.418556395,8588.418556395,8633.436581519
Janus,2000,8,1,1,16817.398408349,16817.398408349,16743.323962677
Janus,4000,8,1,1,25524.563746980002,25524.563746980002,25520.54982753
Janus,100,8,1,3,750.7963672138,750.7963672138,766.5767264445999
Janus,200,8,1,3,1497.9233861380999,1497.9233861380999,1511.5245742007
Janus,500,8,1,3,3753.518951212,3753.518951212,3715.623693008
Janus,1000,8,1,3,5670.892339316,5670.892339316,5770.164900049
Janus,2000,8,1,3,7943.083566114,7943.083566114,7893.506579605
Janus,4000,8,1,3,10017.187942123,10017.187942123,10034.538674966
Janus,1,8,1,1,336.16002986440003,336.16002986440003,342.953787314
Janus,10,8,1,1,2412.3288548799,2412.3288548799,2368.8935098761
