node,threads,scale_factor,cross_warehouse,tput_1,tput_2,tput_3,tput,tp_1,tp_2,tp_3
8,2,32,0,499914,503095,503121,502043.3333
8,2,32,20,378959,377490,382808,379752.3333
8,2,32,40,310215,305568,301885,305889.3333
8,2,32,60,246388,253712,252003,250701
8,2,32,80,220471,218694,219262,219475.6667
8,2,32,100,189254,178997,192733,186994.6667
8,2,128,0,369819,379679,372435,373977.6667
8,2,128,20,289512,287515,284304,287110.3333
8,2,128,40,239739,240247,236771,238919
8,2,128,60,200039,211532,203088,204886.3333
8,2,128,80,177233,173203,181396,177277.3333
8,2,128,100,159086,158340,156915,158113.6667
8,2,256,0,271696,274800,271748,272748
8,2,256,20,225178,224482,224489,224716.3333
8,2,256,40,197831,196354,192572,195585.6667
8,2,256,60,170041,168207,158977,165741.6667
8,2,256,80,146045,149748,144654,146815.6667
8,2,256,100,132197,129227,128843,130089
8,4,1,0,836978,871176,851607,853253.6667
8,4,1,20,675487,686248,671732,677822.3333
8,4,1,40,557111,567483,562061,562218.3333
8,4,1,60,476306,493288,481226,483606.6667
8,4,1,80,424048,419919,424967,422978
8,4,1,100,389566,387240,388254,388353.3333
8,4,2,0,1.49E+06,1.48E+06,1.46E+06,1.48E+06
8,4,2,20,1.00E+06,1.01E+06,1.00E+06,1.01E+06
8,4,2,40,778166,773708,768706,773526.6667
8,4,2,60,624618,614255,622554,620475.6667
8,4,2,80,532558,519431,524173,525387.3333
8,4,2,100,465705,456965,458424,460364.6667
8,4,4,0,1.98E+06,1.99E+06,1.97E+06,1.98E+06
8,4,4,20,1.28E+06,1.24E+06,1.25E+06,1.26E+06
8,4,4,40,917823,904472,912785,911693.3333
8,4,4,60,721053,711588,730792,721144.3333
8,4,4,80,603272,601581,598886,601246.3333
8,4,4,100,520018,513953,510264,514745
8,4,8,0,1.71E+06,1.71E+06,1.72E+06,1.71E+06
8,4,8,20,1.13E+06,1.12E+06,1.13E+06,1.13E+06
8,4,8,40,850637,832558,833889,839028
8,4,8,60,686079,670235,687110,681141.3333
8,4,8,80,563146,566703,560195,563348
8,4,8,100,478420,468604,476902,474642
8,4,16,0,1.46E+06,1.45E+06,1.46E+06,1.45E+06
