alg,clients,shards,threads,replica,tput
Tapir,10,32,4,1,1016.0199239315999
Tapir,10,32,4,3,934.07646659445
Tapir,10,32,8,1,975.0104385709333
Tapir,10,32,8,3,922.3870280326333
Tapir,10,32,8,5,907.0326737127666
Tapir,10,64,3,1,1060.92413295635
Tapir,10,64,4,1,1026.9321299329
Tapir,10,64,8,1,1014.6527383391
Tapir,10,128,8,1,1017.0307950868333
Tapir,20,1,1,1,635.3096187794666
Tapir,20,1,1,3,330.29728852023334
Tapir,20,1,1,5,299.4776316433667
Tapir,20,1,1,7,205.65877423625332
Tapir,20,1,2,1,638.291893896
Tapir,20,1,2,3,327.75622975326667
Tapir,20,1,2,5,311.04425330886664
Tapir,20,1,2,7,209.80918672749667
Tapir,20,1,3,1,656.0387444152667
Tapir,20,1,3,3,330.40683563063334
Tapir,20,1,3,5,302.1640913907
Tapir,20,1,3,7,203.28659095613332
Tapir,20,1,4,1,634.7518365015334
Tapir,20,1,4,3,336.6974025122667
Tapir,20,1,4,5,283.8333394768333
Tapir,20,1,4,7,185.11421095544
Tapir,20,1,8,1,649.0363799329001
Tapir,20,1,8,3,328.70411797503334
Tapir,20,1,8,5,279.9276353399667
Tapir,20,1,8,7,164.57402186547336
Tapir,20,2,1,1,776.7906448438999
Tapir,20,2,1,3,368.07315551363337
Tapir,20,2,1,5,319.3463428283667
Tapir,20,2,1,7,230.07778143655665
Tapir,20,2,2,1,745.7945482009667
Tapir,20,2,2,3,338.24583451763334
Tapir,20,2,2,5,300.51130779121667
Tapir,20,2,2,7,219.17622818843998
Tapir,20,2,3,1,736.8429288967667
Tapir,20,2,3,3,350.63312771516667
Tapir,20,2,3,5,298.7407076860333
Tapir,20,2,3,7,225.7720652800467
Tapir,20,2,4,1,757.9698646431001
Tapir,20,2,4,3,346.15811081810006
Tapir,20,2,4,5,300.3929274862
Tapir,20,2,4,7,223.15363898258667
Tapir,20,2,8,1,741.7783241663
Tapir,20,2,8,3,332.49541982110003
Tapir,20,2,8,5,281.55241339606664
Tapir,20,2,8,7,205.91653137029667
Tapir,20,4,1,1,887.3502579315333
Tapir,20,4,1,3,407.93631559133337
Tapir,20,4,1,5,338.0626779313
Tapir,20,4,2,1,849.0098811953
Tapir,20,4,2,3,357.68473675490003
Tapir,20,4,2,5,324.14408083530003
Tapir,20,4,2,7,243.82979559873334
Tapir,20,4,3,1,847.4234859778334
Tapir,20,4,3,3,353.91068545853335
Tapir,20,4,3,5,323.56877498026665
Tapir,20,4,3,7,232.83671952995
Tapir,20,4,4,1,854.0387553049667
Tapir,20,4,4,3,352.7396957311333
Tapir,20,4,4,5,317.8344742299334
Tapir,20,4,4,7,237.85410508597
Tapir,20,4,8,1,814.4132508215001
Tapir,20,4,8,3,353.4559970861667
Tapir,20,4,8,5,306.43478821293337
Tapir,20,4,8,7,237.69634064095666
Tapir,20,8,1,1,964.3703083541001
Tapir,20,8,1,3,423.8835178079333
Tapir,20,8,2,1,924.3455557456333
Tapir,20,8,2,3,388.65451919030005
Tapir,20,8,2,5,335.1140460448667
Tapir,20,8,3,1,912.0592834821333
Tapir,20,8,3,3,375.20707488063334
Tapir,20,8,3,5,330.76134278526666
Tapir,20,8,3,7,250.74838919873332
Tapir,20,8,4,1,897.7210388200666
Tapir,20,8,4,3,365.4732076743
Tapir,20,8,4,5,322.60667395850004
Tapir,20,8,4,7,254.11812368981668
Tapir,20,8,8,1,904.9869651893333
Tapir,20,8,8,3,369.55560533190004
Tapir,20,8,8,5,325.5526937436
Tapir,20,8,8,7,243.70109737417
Tapir,20,16,1,1,981.3594427643667
Tapir,20,16,2,1,949.8461608885
Tapir,20,16,2,3,396.74834110570004
Tapir,20,16,3,1,957.8111411755334
Tapir,20,16,3,3,387.5623597357
Tapir,20,16,3,5,339.7987132766
Tapir,20,16,4,1,973.2864039734667
Tapir,20,16,4,3,379.39259021636667
Tapir,20,16,4,5,341.16091428565005
Tapir,20,16,8,1,944.9280844087001
Tapir,20,16,8,3,378.6968531133
Tapir,20,16,8,5,335.7108171394
Tapir,20,16,8,7,250.05228267860002
Tapir,20,32,2,1,1002.8980986011001
Tapir,20,32,3,1,972.7373913964666
Tapir,20,32,4,1,970.3503929721
Tapir,20,32,4,3,394.68273573775
Tapir,20,32,8,1,953.4415860195667
Tapir,20,32,8,3,395.0263113504
Tapir,20,32,8,5,338.3600514874667
Tapir,20,64,3,1,1008.1822983642
Tapir,20,64,4,1,980.2878090721001
Tapir,20,64,8,1,976.0013995315667
Tapir,20,128,8,1,986.5585993031
Tapir,40,1,1,1,313.9521712869
Tapir,40,1,1,3,199.88653075849666
Tapir,40,1,1,5,165.64324414178333
Tapir,40,1,1,7,89.95202438837333
Tapir,40,1,2,1,296.94296422096664
Tapir,40,1,2,3,172.43198364745334
Tapir,40,1,2,5,155.95894305602334
Tapir,40,1,2,7,89.73794814876334
Tapir,40,1,3,1,315.3627040298
Tapir,40,1,3,3,169.74738077257334
Tapir,40,1,3,5,161.12024622451668
Tapir,40,1,3,7,89.5222208766
Tapir,40,1,4,1,311.5388939723
Tapir,40,1,4,3,179.01443953958997
Tapir,40,1,4,5,157.29695830326332
Tapir,40,1,4,7,78.27777086591
Tapir,40,1,8,1,308.4077403081
Tapir,40,1,8,3,166.88969543587334
Tapir,40,1,8,5,149.01619712786666
Tapir,40,1,8,7,72.46077282865666
Tapir,40,2,1,1,343.30623751803336
Tapir,40,2,1,3,196.62765125052667
Tapir,40,2,1,5,177.87967199716
Tapir,40,2,1,7,87.8902474383
Tapir,40,2,2,1,338.9890242696333
Tapir,40,2,2,3,191.5544046921767
Tapir,40,2,2,5,161.97677107476
Tapir,40,2,2,7,77.77567014747
Tapir,40,2,3,1,332.01432942236664
Tapir,40,2,3,3,188.98428491314667
Tapir,40,2,3,5,164.07469331297
Tapir,40,2,3,7,74.73414666217
Tapir,40,2,4,1,325.47240582366663
Tapir,40,2,4,3,180.29229569922333
Tapir,40,2,4,5,144.81038219057666
Tapir,40,2,4,7,72.72287510612334
Tapir,40,2,8,1,321.7239576791
Tapir,40,2,8,3,174.50856505502668
Tapir,40,2,8,5,155.89168316001334
Tapir,40,2,8,7,70.54409520390666
Tapir,40,4,1,1,354.3026706082333
Tapir,40,4,1,3,219.2460008989
Tapir,40,4,1,5,196.33575885835668
Tapir,40,4,2,1,342.86100696436665
Tapir,40,4,2,3,198.68064486139667
Tapir,40,4,2,5,179.08900629533665
Tapir,40,4,2,7,80.36097740380333
Tapir,40,4,3,1,334.0060026363667
Tapir,40,4,3,3,201.71193745101996
Tapir,40,4,3,5,174.09264734933666
Tapir,40,4,3,7,80.44675131765334
Tapir,40,4,4,1,370.55360557926673
Tapir,40,4,4,3,200.1301329193967
Tapir,40,4,4,5,177.39978180775665
Tapir,40,4,4,7,76.95782224075333
Tapir,40,4,8,1,342.91162889590004
Tapir,40,4,8,3,200.75043301070664
Tapir,40,4,8,5,170.04639852992668
Tapir,40,4,8,7,72.40582951453332
Tapir,40,8,1,1,396.7683074711333
Tapir,40,8,1,3,237.4934887479
Tapir,40,8,2,1,356.71888407489996
Tapir,40,8,2,3,217.09907243615
Tapir,40,8,2,5,187.8690398624
Tapir,40,8,3,1,369.13261193016666
Tapir,40,8,3,3,214.18532505021335
Tapir,40,8,3,5,183.98305038420997
Tapir,40,8,3,7,77.19362123859001
Tapir,40,8,4,1,345.6720519701333
Tapir,40,8,4,3,211.80388214599998
Tapir,40,8,4,5,183.03161697103334
Tapir,40,8,4,7,78.43774055742
Tapir,40,8,8,1,361.65363238343326
Tapir,40,8,8,3,213.87416778076667
Tapir,40,8,8,5,180.84249100107002
Tapir,40,8,8,7,79.07462930159333
Tapir,40,16,1,1,383.48785588719994
Tapir,40,16,2,1,371.5547987419333
Tapir,40,16,2,3,226.00949503666666
Tapir,40,16,3,1,344.31485375843334
Tapir,40,16,3,3,223.6381873178
Tapir,40,16,4,1,377.78131385439997
Tapir,40,16,4,3,222.9261146964333
Tapir,40,16,4,5,199.64904003729998
Tapir,40,16,8,1,345.4347334213333
Tapir,40,16,8,3,221.2905576531
Tapir,40,16,8,5,188.2211918308467
Tapir,40,16,8,7,80.43172588464
Tapir,40,32,2,1,374.7334992149667
Tapir,40,32,3,1,359.4480514666
Tapir,40,32,4,1,367.1281368528
Tapir,40,32,4,3,213.5681750942
Tapir,40,32,8,1,375.8861436167667
Tapir,40,32,8,3,225.49340110593334
Tapir,40,32,8,5,193.65468037006667
Tapir,40,64,3,1,353.82090679605005
Tapir,40,64,4,1,345.6970497888
Tapir,40,64,8,1,376.3040598053
Tapir,40,128,8,1,355.4610930612
Tapir,80,1,1,1,60.296603499266666
Tapir,80,1,1,3,63.32172349201333
Tapir,80,1,1,5,68.02712877306
Tapir,80,1,1,7,36.97961283014333
Tapir,80,1,2,1,49.73615696008333
Tapir,80,1,2,3,54.77594028461667
Tapir,80,1,2,5,66.24851322766
Tapir,80,1,2,7,35.60457478347001
Tapir,80,1,3,1,55.99476398847333
Tapir,80,1,3,3,56.020234230670006
Tapir,80,1,3,5,64.47445665288667
Tapir,80,1,3,7,34.16695314206
Tapir,80,1,4,1,54.70516928638
Tapir,80,1,4,3,56.417123431983335
Tapir,80,1,4,5,62.413658935773334
Tapir,80,1,4,7,34.23138370260333
Tapir,80,1,8,1,50.747805318180006
Tapir,80,1,8,3,58.939172717363334
Tapir,80,1,8,5,60.66503297870333
Tapir,80,1,8,7,31.280910424966667
Tapir,80,2,1,1,37.324417989173334
Tapir,80,2,1,3,54.70276617616667
Tapir,80,2,1,5,59.841579632253335
Tapir,80,2,1,7,34.06792396543667
Tapir,80,2,2,1,37.925995371296665
Tapir,80,2,2,3,47.85781912085667
Tapir,80,2,2,5,61.14610066761333
Tapir,80,2,2,7,30.040771886763334
Tapir,80,2,3,1,39.292765528333334
Tapir,80,2,3,3,51.80564380001667
Tapir,80,2,3,5,59.32841311024
Tapir,80,2,3,7,27.35760059122333
Tapir,80,2,4,1,32.961300456033335
Tapir,80,2,4,3,51.661095754663336
Tapir,80,2,4,5,55.91298012826667
Tapir,80,2,4,7,25.481392420176665
Tapir,80,2,8,1,40.25086831589667
Tapir,80,2,8,3,52.22434854666
Tapir,80,2,8,5,61.13325104455
Tapir,80,2,8,7,26.748113719366668
Tapir,80,4,1,1,39.19455732209
Tapir,80,4,1,3,47.97993633335
Tapir,80,4,1,5,60.636286654660005
Tapir,80,4,2,1,27.00365625697333
Tapir,80,4,2,3,47.37738179675
Tapir,80,4,2,5,58.313743297913334
Tapir,80,4,2,7,30.754386405130003
Tapir,80,4,3,1,29.18871446111667
Tapir,80,4,3,3,47.54969391251
Tapir,80,4,3,5,60.97461798339333
Tapir,80,4,3,7,29.62740735827333
Tapir,80,4,4,1,28.93099325456667
Tapir,80,4,4,3,46.25820634669333
Tapir,80,4,4,5,65.93209156965334
Tapir,80,4,4,7,28.99654490009333
Tapir,80,4,8,1,34.41880720221666
Tapir,80,4,8,3,44.96998856840667
Tapir,80,4,8,5,63.744637578866666
Tapir,80,4,8,7,27.147481588956666
Tapir,80,8,1,1,31.90298142036666
Tapir,80,8,1,3,45.14642352946667
Tapir,80,8,2,1,32.4102601514
Tapir,80,8,2,3,46.879155846016666
Tapir,80,8,2,5,54.795579915123334
Tapir,80,8,3,1,32.08087880591667
Tapir,80,8,3,3,44.65012822423666
Tapir,80,8,3,5,60.19599728635333
Tapir,80,8,3,7,29.996982681703333
Tapir,80,8,4,1,26.82670934986667
Tapir,80,8,4,3,46.32635138867
Tapir,80,8,4,5,57.08655473053333
Tapir,80,8,4,7,30.32498001428
Tapir,80,8,8,1,30.235070107306665
Tapir,80,8,8,3,47.80898641689
Tapir,80,8,8,5,61.52372674612
Tapir,80,8,8,7,28.889430006446663
Tapir,80,16,1,1,34.643500959473336
Tapir,80,16,2,1,24.546593899841668
Tapir,80,16,2,3,40.46353699174667
Tapir,80,16,3,1,36.190126245570006
Tapir,80,16,3,3,41.54999578099
Tapir,80,16,4,1,23.513077436356998
Tapir,80,16,4,3,45.032229825983336
Tapir,80,16,4,5,61.21070555996
Tapir,80,16,8,1,26.81878373792333
Tapir,80,16,8,3,48.35216068344334
Tapir,80,16,8,5,62.90175124387667
Tapir,80,16,8,7,30.33001374608
Tapir,80,32,2,1,33.43837430054333
Tapir,80,32,3,1,29.804622840003333
Tapir,80,32,4,1,26.718994518693336
Tapir,80,32,4,3,44.08497243335
Tapir,80,32,8,1,30.17040520979
Tapir,80,32,8,3,48.63247346538333
Tapir,80,32,8,5,60.119797921273324
Tapir,80,64,3,1,36.238275387065
Tapir,80,64,4,1,25.7559744375
Tapir,80,64,8,1,27.407920746026665
Tapir,80,128,8,1,32.67450648126667
Tapir,100,1,1,1,139.14047998022
Tapir,100,1,1,3,224.39493899117002
Tapir,100,1,1,5,208.20068920189502
Tapir,100,1,1,7,221.81519548115
Tapir,100,1,2,1,128.69008757666
Tapir,100,1,2,3,198.46648912412502
Tapir,100,1,2,5,217.33771918004499
Tapir,100,1,2,7,226.647124145715
Tapir,100,1,3,1,115.453043093275
Tapir,100,1,3,3,239.25442958285498
Tapir,100,1,3,5,216.455372573
Tapir,100,1,3,7,230.24404605686
Tapir,100,1,4,1,124.96763961173
Tapir,100,1,4,3,215.61561699
Tapir,100,1,4,5,213.947614611775
Tapir,100,1,4,7,215.51035080958002
Tapir,100,1,8,1,122.79215499466333
Tapir,100,1,8,3,210.03218220334668
Tapir,100,1,8,5,182.6793936864167
Tapir,100,1,8,7,198.85646841413998
Tapir,100,2,1,1,417.53945285705004
Tapir,100,2,1,3,496.408394506
Tapir,100,2,1,5,474.9079429687
Tapir,100,2,1,7,443.6171919075
Tapir,100,2,2,1,448.2785166961
Tapir,100,2,2,3,485.0540362275
Tapir,100,2,2,5,466.34372597820004
Tapir,100,2,2,7,449.01714383390004
Tapir,100,2,3,1,404.06321912445003
Tapir,100,2,3,3,483.57654262514995
Tapir,100,2,3,5,473.92369739375
Tapir,100,2,3,7,453.12477001445
Tapir,100,2,4,1,426.76463634540005
Tapir,100,2,4,3,488.9935912014
Tapir,100,2,4,5,462.69141926675
Tapir,100,2,4,7,440.58217448935
Tapir,100,2,8,1,399.98077366236663
Tapir,100,2,8,3,474.41950714543333
Tapir,100,2,8,5,453.6877510937
Tapir,100,2,8,7,434.8370637146
Tapir,100,4,1,1,706.5110890125001
Tapir,100,4,1,3,725.54527958225
Tapir,100,4,1,5,706.53438276565
Tapir,100,4,2,1,712.88525380785
Tapir,100,4,2,3,717.0467070211
Tapir,100,4,2,5,694.59064892585
Tapir,100,4,2,7,674.0085853405001
Tapir,100,4,3,1,686.6882181420999
Tapir,100,4,3,3,721.8025192857999
Tapir,100,4,3,5,681.49320668925
Tapir,100,4,3,7,672.0973195982499
Tapir,100,4,4,1,724.9329018373501
Tapir,100,4,4,3,697.7485511705501
Tapir,100,4,4,5,687.0603005682
Tapir,100,4,4,7,671.21000041905
Tapir,100,4,8,1,719.1319584009001
Tapir,100,4,8,3,702.1314968500001
Tapir,100,4,8,5,664.5283460004
Tapir,100,4,8,7,663.5714861376667
Tapir,100,8,1,1,919.1323584326001
Tapir,100,8,1,3,908.0768619811499
Tapir,100,8,2,1,921.70773314965
Tapir,100,8,2,3,885.9466281921
Tapir,100,8,2,5,857.26631481275
Tapir,100,8,3,1,930.9556370272
Tapir,100,8,3,3,871.9629377951
Tapir,100,8,3,5,846.27344614925
Tapir,100,8,3,7,891.4657415165
Tapir,100,8,4,1,935.3432086237
Tapir,100,8,4,3,880.0154230917
Tapir,100,8,4,5,859.0359246983
Tapir,100,8,4,7,840.7261698155
Tapir,100,8,8,1,912.1669535807333
Tapir,100,8,8,3,880.1872467905
Tapir,100,8,8,5,841.9505089427333
Tapir,100,8,8,7,789.6854689042001
Tapir,100,16,1,1,948.3092957163
Tapir,100,16,2,1,946.8885660968499
Tapir,100,16,2,3,893.1790408557
Tapir,100,16,3,1,937.76740482685
Tapir,100,16,3,3,869.5559904606
Tapir,100,16,3,5,864.5008831255001
Tapir,100,16,4,1,928.8989694121999
Tapir,100,16,4,3,888.464419932
Tapir,100,16,4,5,797.9625554187666
Tapir,100,16,8,1,911.3363648743334
Tapir,100,16,8,3,860.6166770697333
Tapir,100,16,8,5,809.6947687208667
Tapir,100,16,8,7,787.5550361082501
Tapir,100,32,2,1,914.75041551855
Tapir,100,32,3,1,925.66104334405
Tapir,100,32,4,1,938.0782308589501
Tapir,100,32,4,3,869.1301334348999
Tapir,100,32,8,1,918.4213166113667
Tapir,100,32,8,3,844.6721460019667
Tapir,100,32,8,5,774.5013026112
Tapir,100,64,3,1,934.6797242463999
Tapir,100,64,4,1,918.8517515036999
Tapir,100,64,8,1,893.0843948835333
Tapir,100,128,8,1,879.8777208646667
Tapir,200,1,1,1,18.94170464402
Tapir,200,1,1,3,159.545706908055
Tapir,200,1,1,5,158.096691207305
Tapir,200,1,1,7,180.4781036848
Tapir,200,1,2,1,17.523138761374998
Tapir,200,1,2,3,155.89940191806
Tapir,200,1,2,5,166.87180229079502
Tapir,200,1,2,7,162.73012543546
Tapir,200,1,3,1,20.876870330875
Tapir,200,1,3,3,139.85772963085498
Tapir,200,1,3,5,166.03538109812501
Tapir,200,1,3,7,142.324258659475
Tapir,200,1,4,1,18.747768262512
Tapir,200,1,4,3,145.104612617175
Tapir,200,1,4,5,151.2127780843
Tapir,200,1,4,7,125.66738247364
Tapir,200,1,8,1,21.959503975443667
Tapir,200,1,8,3,144.77811110897667
Tapir,200,1,8,5,144.65339741722002
Tapir,200,1,8,7,132.93643735468
Tapir,200,2,1,1,494.32967139494997
Tapir,200,2,1,3,479.86243775875
Tapir,200,2,1,5,467.10110890285
Tapir,200,2,1,7,443.18160932905005
Tapir,200,2,2,1,499.9785594306
Tapir,200,2,2,3,479.43118448074995
Tapir,200,2,2,5,468.0396434333
Tapir,200,2,2,7,429.39863683585
Tapir,200,2,3,1,515.45364698835
Tapir,200,2,3,3,452.53223817130004
Tapir,200,2,3,5,452.60293210325
Tapir,200,2,3,7,443.79177238775003
Tapir,200,2,4,1,519.05287931425
Tapir,200,2,4,3,471.6191770916
Tapir,200,2,4,5,447.74039355745
Tapir,200,2,4,7,424.13711761810004
Tapir,200,2,8,1,498.87402117560003
Tapir,200,2,8,3,444.1446067481666
Tapir,200,2,8,5,422.7093655554666
Tapir,200,2,8,7,387.2708017700666
Tapir,200,4,1,1,1181.56925599515
Tapir,200,4,1,3,1057.7019406854502
Tapir,200,4,1,5,935.18114691825
Tapir,200,4,2,1,1206.3264560103498
Tapir,200,4,2,3,1031.5984220865
Tapir,200,4,2,5,956.8532358514
Tapir,200,4,2,7,908.7182630532
Tapir,200,4,3,1,1204.72543121805
Tapir,200,4,3,3,1034.68200244515
Tapir,200,4,3,5,947.5459556935
Tapir,200,4,3,7,882.0556640979501
Tapir,200,4,4,1,1220.2908375823
Tapir,200,4,4,3,1040.029488356
Tapir,200,4,4,5,948.92601554235
Tapir,200,4,4,7,880.6563449134999
Tapir,200,4,8,1,1140.2697823622
Tapir,200,4,8,3,976.7671312027333
Tapir,200,4,8,5,887.959988178
Tapir,200,4,8,7,819.9345180839
Tapir,200,8,1,1,1716.6888711587
Tapir,200,8,1,3,1531.42727643525
Tapir,200,8,2,1,1712.13332167
Tapir,200,8,2,3,1554.53736254865
Tapir,200,8,2,5,1365.1581847960501
Tapir,200,8,3,1,1708.75385299995
Tapir,200,8,3,3,1567.34817237085
Tapir,200,8,3,5,1421.6854992139502
Tapir,200,8,3,7,1348.2462045070001
Tapir,200,8,4,1,1708.38658961945
Tapir,200,8,4,3,1534.71405453965
Tapir,200,8,4,5,1419.3343882479498
Tapir,200,8,4,7,1342.8924927116
Tapir,200,8,8,1,1662.1823756951999
Tapir,200,8,8,3,1459.2323268015
Tapir,200,8,8,5,1307.3162407425334
Tapir,200,8,8,7,1195.2609749758667
Tapir,200,16,1,1,1879.0894367674
Tapir,200,16,2,1,1885.9749596588
Tapir,200,16,2,3,1721.74082370315
Tapir,200,16,3,1,1860.00598005635
Tapir,200,16,3,3,1729.7622218872
Tapir,200,16,3,5,1567.2931897701
Tapir,200,16,4,1,1880.29251115825
Tapir,200,16,4,3,1745.39141858605
Tapir,200,16,4,5,1593.4731946274
Tapir,200,16,8,1,1786.7453203340335
Tapir,200,16,8,3,1688.8843756135332
Tapir,200,16,8,5,1539.8583419147333
Tapir,200,16,8,7,1444.338900575
Tapir,200,32,2,1,1847.35402863855
Tapir,200,32,3,1,1838.95676053835
Tapir,200,32,4,1,1852.3979340789501
Tapir,200,32,4,3,1638.5649915145
Tapir,200,32,8,1,1767.2277332045335
Tapir,200,32,8,3,1590.7098394375334
Tapir,200,32,8,5,1487.3736734667334
Tapir,200,64,3,1,1800.2404654608
Tapir,200,64,4,1,1824.7375291957
Tapir,200,64,8,1,1810.0683942015667
Tapir,200,128,8,1,1760.3100275384334
Tapir,500,1,1,1,14.8666951967015
Tapir,500,1,1,3,34.316887751055
Tapir,500,1,1,5,43.07360680025
Tapir,500,1,1,7,39.3522532334
Tapir,500,1,2,1,7.06783502367165
Tapir,500,1,2,3,26.93266822809
Tapir,500,1,2,5,22.22002758739
Tapir,500,1,2,7,29.619578338725
Tapir,500,1,3,1,3.3511699090100002
Tapir,500,1,3,3,28.026680627479998
Tapir,500,1,3,5,26.46518718192
Tapir,500,1,3,7,34.1901898414
Tapir,500,1,4,1,3.252264691175
Tapir,500,1,4,3,27.366682778799998
Tapir,500,1,4,5,24.23994041608
Tapir,500,1,4,7,31.337698146035002
Tapir,500,1,8,1,6.1924640177659995
Tapir,500,1,8,3,27.18287883071
Tapir,500,1,8,5,25.948771108293332
Tapir,500,1,8,7,28.27430875885
Tapir,500,2,1,1,115.08904252003501
Tapir,500,2,1,3,164.58532915825
Tapir,500,2,1,5,160.79780577655
Tapir,500,2,1,7,162.69077309165
Tapir,500,2,2,1,139.89993935315
Tapir,500,2,2,3,147.64409156674998
Tapir,500,2,2,5,150.77785552059999
Tapir,500,2,2,7,146.98377782785002
Tapir,500,2,3,1,122.119082081
Tapir,500,2,3,3,140.88961781885
Tapir,500,2,3,5,143.26420296995002
Tapir,500,2,3,7,149.25777914995
Tapir,500,2,4,1,105.4492672007
Tapir,500,2,4,3,141.8651216347
Tapir,500,2,4,5,137.190952098055
Tapir,500,2,4,7,128.582794191735
Tapir,500,2,8,1,110.56354492369667
Tapir,500,2,8,3,112.17539038452333
Tapir,500,2,8,5,116.39352286382
Tapir,500,2,8,7,117.07051521978667
Tapir,500,4,1,1,1145.7904510675
Tapir,500,4,1,3,629.56470866195
Tapir,500,4,1,5,521.74926821225
Tapir,500,4,2,1,1151.1412972697499
Tapir,500,4,2,3,628.7810595717
Tapir,500,4,2,5,501.1563442421
Tapir,500,4,2,7,453.29398850485006
Tapir,500,4,3,1,1114.20221483435
Tapir,500,4,3,3,594.9193642391
Tapir,500,4,3,5,498.1910648227
Tapir,500,4,3,7,447.15169036245004
Tapir,500,4,4,1,1061.8120438072501
Tapir,500,4,4,3,555.5699386817
Tapir,500,4,4,5,463.78983927835
Tapir,500,4,4,7,418.4147112233
Tapir,500,4,8,1,1031.4780768672001
Tapir,500,4,8,3,520.9890486694
Tapir,500,4,8,5,432.5113710169667
Tapir,500,4,8,7,394.6338571806
Tapir,500,8,1,1,2928.573007575
Tapir,500,8,1,3,1782.0549395553
Tapir,500,8,2,1,2913.0412391275
Tapir,500,8,2,3,1776.74920002295
Tapir,500,8,2,5,1318.3634741504002
Tapir,500,8,3,1,2929.9443783375
Tapir,500,8,3,3,1789.43588249225
Tapir,500,8,3,5,1334.6803061024002
Tapir,500,8,3,7,1028.32527053385
Tapir,500,8,4,1,2904.3811337595
Tapir,500,8,4,3,1773.0039669531
Tapir,500,8,4,5,1316.4305321122001
Tapir,500,8,4,7,1012.4704156094999
Tapir,500,8,8,1,2881.806662026333
Tapir,500,8,8,3,1686.2275594999
Tapir,500,8,8,5,1159.7055334681
Tapir,500,8,8,7,846.7332970515334
Tapir,500,16,1,1,4072.8577353025003
Tapir,500,16,2,1,4100.6255493745
Tapir,500,16,2,3,3049.42189221
Tapir,500,16,3,1,4045.806511326
Tapir,500,16,3,3,3132.7576208795
Tapir,500,16,3,5,1911.25185818315
Tapir,500,16,4,1,4095.0331124255
Tapir,500,16,4,3,3113.4466580774997
Tapir,500,16,4,5,2513.8162439417997
Tapir,500,16,8,1,3979.053017428667
Tapir,500,16,8,3,2903.206039342667
Tapir,500,16,8,5,2309.6672155172
Tapir,500,16,8,7,1905.6082718564498
Tapir,500,32,2,1,4396.22464426
Tapir,500,32,3,1,4376.0062638565005
Tapir,500,32,4,1,4396.3730780515
Tapir,500,32,4,3,3896.172404567
Tapir,500,32,8,1,4287.064830669
Tapir,500,32,8,3,3776.515021276
Tapir,500,32,8,5,3378.4718498749994
Tapir,500,64,3,1,4500.605993719
Tapir,500,64,4,1,4573.953548293
Tapir,500,64,8,1,4454.841492641
Tapir,500,128,8,1,4411.462733854666
Tapir,1000,1,1,1,21.735475303945
Tapir,1000,1,1,3,17.7707194318704
Tapir,1000,1,1,5,16.737971223276702
Tapir,1000,1,1,7,12.029324681634
Tapir,1000,1,2,1,17.389766662815
Tapir,1000,1,2,3,10.613638472375
Tapir,1000,1,2,5,5.24020585253
Tapir,1000,1,2,7,6.23210724186
Tapir,1000,1,3,1,21.100711052325
Tapir,1000,1,3,3,10.247994516675801
Tapir,1000,1,3,5,15.187680030826048
Tapir,1000,1,3,7,6.068572104165
Tapir,1000,1,4,1,20.84137481629
Tapir,1000,1,4,3,15.55690081806325
Tapir,1000,1,4,5,5.1058736886
Tapir,1000,1,4,7,5.5056767970700005
Tapir,1000,1,8,1,18.54512936809
Tapir,1000,1,8,3,8.460649588689167
Tapir,1000,1,8,5,4.903182520116666
Tapir,1000,1,8,7,4.795906085913334
Tapir,1000,2,1,1,9.799474833195
Tapir,1000,2,1,3,46.232732381845
Tapir,1000,2,1,5,47.0894786168145
Tapir,1000,2,1,7,42.399718905745
Tapir,1000,2,2,1,27.4804336979845
Tapir,1000,2,2,3,42.984471967234995
Tapir,1000,2,2,5,40.8148408473
Tapir,1000,2,2,7,38.5663210150555
Tapir,1000,2,3,1,9.136914351265
Tapir,1000,2,3,3,43.027299112585
Tapir,1000,2,3,5,38.49067535161301
Tapir,1000,2,3,7,37.099317269367
Tapir,1000,2,4,1,19.201371293715
Tapir,1000,2,4,3,40.45692641694
Tapir,1000,2,4,5,36.9084774103205
Tapir,1000,2,4,7,34.255864076687004
Tapir,1000,2,8,1,8.445436587493333
Tapir,1000,2,8,3,38.00833219253
Tapir,1000,2,8,5,33.885068048612
Tapir,1000,2,8,7,32.042462823988664
Tapir,1000,4,1,1,141.59276326615003
Tapir,1000,4,1,3,208.75201345469998
Tapir,1000,4,1,5,158.40440123155
Tapir,1000,4,2,1,159.57562830235
Tapir,1000,4,2,3,184.56312503204998
Tapir,1000,4,2,5,143.80681507744998
Tapir,1000,4,2,7,126.4514978567
Tapir,1000,4,3,1,159.64228281875
Tapir,1000,4,3,3,159.89151721845
Tapir,1000,4,3,5,138.40105792125001
Tapir,1000,4,3,7,127.97939588155
Tapir,1000,4,4,1,125.7670933874
