Alg,#WH,#Distributed,#Threads,Throughput
Pwv,64,70,2,45314.23333333334
Pwv,64,70,4,50743.96666666667
Pwv,64,70,8,44003.93333333333
Pwv,64,70,12,10080.633333333333
Pwv,64,80,1,43577.0
Pwv,64,80,2,22055.56666666667
Pwv,64,80,4,31398.266666666666
Pwv,64,80,8,29488.96666666667
Pwv,64,80,12,52179.23333333334
Pwv,64,90,1,38187.03333333333
Pwv,64,90,2,36329.5
Pwv,64,90,4,33868.8
Pwv,64,90,8,5860.466666666667
Pwv,64,90,12,10559.1
Pwv,64,100,1,33220.5
Pwv,64,100,2,35993.299999999996
Pwv,64,100,4,13257.066666666666
Pwv,64,100,8,35029.4
Pwv,64,100,12,15179.300000000001
Pwv,128,0,1,33665.36666666667
Pwv,128,0,2,34072.73333333334
Pwv,128,0,4,35252.9
Pwv,128,0,8,37774.86666666667
Pwv,128,0,12,42589.63333333333
Pwv,128,10,1,37984.86666666667
Pwv,128,10,2,19638.333333333332
Pwv,128,10,4,28763.733333333337
Pwv,128,10,8,53324.76666666666
Pwv,128,10,12,42744.63333333333
Pwv,128,20,1,28531.466666666664
Pwv,128,20,2,29436.333333333332
Pwv,128,20,4,58522.1
Pwv,128,20,8,30835.166666666668
Pwv,128,20,12,22804.966666666664
Pwv,128,30,1,37871.23333333333
Pwv,128,30,2,27949.966666666664
Pwv,128,30,4,43033.49999999999
Pwv,128,30,8,13621.566666666666
Pwv,128,30,12,32133.8
Pwv,128,40,1,33120.666666666664
Pwv,128,40,2,26982.833333333332
Pwv,128,40,4,33711.333333333336
Pwv,128,40,8,40617.166666666664
Pwv,128,40,12,15806.866666666667
Pwv,128,50,1,30814.933333333334
Pwv,128,50,2,27371.86666666667
Pwv,128,50,4,13656.733333333332
Pwv,128,50,8,9582.7
Pwv,128,50,12,19511.0
Pwv,128,60,1,27486.63333333333
Pwv,128,60,2,21458.8
Pwv,128,60,4,63800.700000000004
Pwv,128,60,8,17858.366666666665
Pwv,128,60,12,36398.299999999996
Pwv,128,70,1,34878.23333333333
Pwv,128,70,2,30545.7
Pwv,128,70,4,24049.666666666668
Pwv,128,70,8,7357.099999999999
Pwv,128,70,12,20412.7
Pwv,128,80,1,38200.13333333333
Pwv,128,80,2,22901.733333333334
Pwv,128,80,4,25621.900000000005
Pwv,128,80,8,27527.2
Pwv,128,80,12,9574.733333333334
Pwv,128,90,1,35156.833333333336
Pwv,128,90,2,25569.433333333334
Pwv,128,90,4,13489.066666666666
Pwv,128,90,8,35038.86666666667
Pwv,128,90,12,56724.46666666667
Pwv,128,100,1,41611.4
Pwv,128,100,2,33643.03333333333
Pwv,128,100,4,2321.7666666666664
Pwv,128,100,8,5271.8
Pwv,128,100,12,30003.266666666666
Pwv,256,0,1,30896.966666666664
Pwv,256,0,2,24838.36666666667
Pwv,256,0,4,67728.23333333334
Pwv,256,0,8,38356.03333333333
Pwv,256,0,12,56995.03333333333
Pwv,256,10,1,42008.13333333333
Pwv,256,10,2,37189.23333333333
Pwv,256,10,4,44469.43333333333
Pwv,256,10,8,35581.76666666667
Pwv,256,10,12,29992.63333333333
Pwv,256,20,1,38668.06666666667
Pwv,256,20,2,25404.466666666664
Pwv,256,20,4,54259.93333333334
Pwv,256,20,8,17558.666666666668
Pwv,256,20,12,43735.833333333336
Pwv,256,30,1,31418.933333333334
Pwv,256,30,2,33107.0
Pwv,256,30,4,30706.266666666666
Pwv,256,30,8,41844.6
Pwv,256,30,12,41292.799999999996
Pwv,256,40,1,37937.9
Pwv,256,40,2,25998.266666666666
Pwv,256,40,4,46077.53333333333
Pwv,256,40,8,32986.76666666667
Pwv,256,40,12,38290.53333333333
Pwv,256,50,1,32141.600000000002
Pwv,256,50,2,36082.8
Pwv,256,50,4,65635.36666666667
Pwv,256,50,8,9645.166666666666
Pwv,256,50,12,22436.266666666663
Pwv,256,60,1,27875.100000000002
Pwv,256,60,2,54083.799999999996
Pwv,256,60,4,19750.233333333334
Pwv,256,60,8,52928.333333333336
Pwv,256,60,12,34138.86666666667
Pwv,256,70,1,28391.3
Pwv,256,70,2,26900.233333333334
Pwv,256,70,4,38161.066666666666
Pwv,256,70,8,26578.600000000002
Pwv,256,70,12,30085.63333333333
Pwv,256,80,1,34701.433333333334
Pwv,256,80,2,27555.433333333334
Pwv,256,80,4,29527.666666666668
Pwv,256,80,8,51384.4
Pwv,256,80,12,20777.3
Pwv,256,90,1,31013.800000000003
Pwv,256,90,2,35488.13333333333
Pwv,256,90,4,50209.56666666667
Pwv,256,90,8,5945.233333333334
Pwv,256,90,12,20396.533333333333
Pwv,256,100,1,32564.099999999995
Pwv,256,100,2,23597.5
Pwv,256,100,4,47105.23333333334
Pwv,256,100,8,29049.43333333333
Pwv,256,100,12,50686.86666666667
Pwv,512,0,1,42419.833333333336
Pwv,512,0,2,22666.766666666666
Pwv,512,0,4,74495.8
Pwv,512,0,8,69437.53333333334
Pwv,512,0,12,50506.166666666664
Pwv,512,10,1,36268.4
Pwv,512,10,2,36627.0
Pwv,512,10,4,30008.8
Pwv,512,10,8,25731.066666666666
Pwv,512,10,12,39893.56666666667
Pwv,512,20,1,31154.766666666666
Pwv,512,20,2,23794.166666666668
Pwv,512,20,4,9499.766666666666
Pwv,512,20,8,48445.0
Pwv,512,20,12,49942.166666666664
Pwv,512,30,1,30964.533333333336
Pwv,512,30,2,23168.166666666668
Pwv,512,30,4,15380.366666666667
Pwv,512,30,8,70143.23333333334
Pwv,512,30,12,45769.36666666667
Pwv,512,40,1,25635.433333333334
Pwv,512,40,2,39802.23333333334
Pwv,512,40,4,34003.53333333333
Pwv,512,40,8,52660.73333333334
Pwv,512,40,12,52412.36666666666
Pwv,512,50,1,38526.36666666667
Pwv,512,50,2,29288.5
Pwv,512,50,4,73260.16666666667
Pwv,512,50,8,24381.0
Pwv,512,50,12,20105.3
Pwv,512,60,1,38569.333333333336
Pwv,512,60,2,20600.233333333334
Pwv,512,60,4,3765.2666666666664
Pwv,512,60,8,18766.666666666668
Pwv,512,60,12,12174.1
Pwv,512,70,1,29899.800000000003
Pwv,512,70,2,18340.366666666665
Pwv,512,70,4,43851.833333333336
Pwv,512,70,8,7261.7
Pwv,512,70,12,23710.966666666664
Pwv,512,80,1,36325.6
Pwv,512,80,2,32753.100000000002
Pwv,512,80,4,39965.700000000004
Pwv,512,80,8,61233.76666666666
Pwv,512,80,12,22428.399999999998
Pwv,512,90,1,28866.166666666668
Pwv,512,90,2,20011.63333333333
Pwv,512,90,4,41985.0
Pwv,512,90,8,64558.63333333333
Pwv,512,90,12,30595.899999999998
Pwv,512,100,1,37835.566666666666
Pwv,512,100,2,22829.166666666668
Pwv,512,100,4,66654.86666666667
Pwv,512,100,8,56961.36666666666
Pwv,512,100,12,30277.266666666663
Pwv,1024,0,1,34630.200000000004
Pwv,1024,0,2,24878.7
Pwv,1024,0,4,61789.6
Pwv,1024,0,8,50856.466666666674
Pwv,1024,0,12,35240.933333333334
Pwv,1024,10,1,32717.63333333333
Pwv,1024,10,2,24857.933333333334
Pwv,1024,10,4,36876.833333333336
Pwv,1024,10,8,44776.4
Pwv,1024,10,12,36548.53333333333
Pwv,1024,20,1,34126.53333333333
Pwv,1024,20,2,21257.533333333336
Pwv,1024,20,4,33127.833333333336
Pwv,1024,20,8,17359.666666666668
Pwv,1024,20,12,28722.233333333334
Pwv,1024,30,1,30367.03333333333
Pwv,1024,30,2,32254.0
Pwv,1024,30,4,42285.26666666667
Pwv,1024,30,8,30282.566666666666
Pwv,1024,30,12,28141.86666666667
Pwv,1024,40,1,36506.63333333333
Pwv,1024,40,2,36855.566666666666
Pwv,1024,40,4,36773.76666666666
Pwv,1024,40,8,59769.13333333333
Pwv,1024,40,12,27871.333333333332
Pwv,1024,50,1,35078.73333333333
Pwv,1024,50,2,20883.8
Pwv,1024,50,4,39134.066666666666
Pwv,1024,50,8,10733.533333333333
Pwv,1024,50,12,14452.033333333333
Pwv,1024,60,1,39953.799999999996
Pwv,1024,60,2,19284.36666666667
Pwv,1024,60,4,28135.86666666667
Pwv,1024,60,8,10745.833333333334
Pwv,1024,60,12,12337.733333333332
Pwv,1024,70,1,28739.033333333336
Pwv,1024,70,2,24398.766666666666
Pwv,1024,70,4,17574.833333333332
Pwv,1024,70,8,24730.733333333334
Pwv,1024,70,12,34775.13333333333
Pwv,1024,80,1,36358.333333333336
Pwv,1024,80,2,31268.733333333337
Pwv,1024,80,4,17672.466666666667
Pwv,1024,80,8,20489.566666666666
Pwv,1024,80,12,9831.033333333333
Pwv,1024,90,1,30178.933333333334
Pwv,1024,90,2,17650.166666666668
Pwv,1024,90,4,57676.666666666664
Pwv,1024,90,8,31742.166666666668
Pwv,1024,90,12,16478.433333333334
Pwv,1024,100,1,31216.8
Pwv,1024,100,2,24066.733333333334
Pwv,1024,100,4,25569.5
Pwv,1024,100,8,39325.43333333333
Pwv,1024,100,12,30128.566666666666
