sample_ratio,random,alg,num_of_terms_changed,num_turning_mismatch,avg_diff_per_var,r2_full,r2_sample,r2_unsample,avg_frechet_dist
0.25,50,gam_tpcc,0.3333333333333333,0.011111111111111112,0.037216541614577645,0.9571731790672277,0.9922202140307758,-0.1757798968604276,0.1936803266530366
0.40,63,calvin-Calvin_tpcc,0.0,0.04285714285714286,0.11382026788613889,0.9512803843365047,0.9601593719199077,0.4423507320179554,0.5092392580682574
0.70,23,drtm_tpcc,0.0,0.010416666666666666,0.009646632971657765,0.9404530615383303,0.9436157849650159,0.9024179855650426,0.094353915864269
0.80,79,gam_tpcc,0.0,0.0,0.009145080614176251,0.9571731790672277,0.9581137717299048,0.9325988475783422,0.05098927404171504
0.50,19,gam_tpcc,0.0,0.0,0.03676173088298093,0.9571731790672277,0.977406809943292,0.8287629123160212,0.12403451812631232
0.45,26,calvin-Calvin_tpcc,0.5,0.02261904761904762,0.11409996035627805,0.9512803843365047,0.9838881625223568,0.39003984163048544,0.3749796714514396
0.30,12,aria-Aria_tpcc,1.0,0.01,0.7135158091314465,0.9999855166700965,0.9999998814371386,0.9831487343254648,0.07887849492128096
0.25,62,drtm_tpcc,0.3333333333333333,0.3541666666666667,0.047898750145802214,0.9404530615383303,0.9745807411627395,0.8077232371393126,0.12429418827983198
0.30,84,tapir_ycsb,0.0,0.0,0.0006674060821834915,0.9635074374070052,0.9810315003925812,0.9233100042754862,0.4549929630073807
0.80,66,cicada-Cicada_ycsb,0.0,0.0,0.004572255828147215,0.9228232541022933,0.9232749911170818,0.9180908349214736,0.01567276656798589
0.90,94,drtm_tpcc,0.0,0.010416666666666666,0.007147477126000061,0.9404530615383303,0.9400290580876394,0.9342568226788825,0.027914431924982202
0.45,66,drtm_tpcc,0.3333333333333333,0.016666666666666666,0.00405424338908134,0.9404530615383303,0.9521220930583464,0.9014980045512229,0.10093609151548984
0.20,74,drtm_tpcc,0.3333333333333333,0.3541666666666667,0.022359551346946102,0.9404530615383303,0.9781443024875945,0.5962446843458572,0.3574801896315293
0.30,62,cicada-Cicada_ycsb,0.0,0.0,0.017836409941348913,0.9228232541022933,0.9353020991677305,0.9035130381681393,0.02424010641472744
0.90,87,mysql_tpcc,0.0,0.0,0.0027159595103865286,0.998218669377621,0.9982684185996175,0.9973383192591666,0.0056538665577720035
0.90,1,aria-Aria_tpcc,0.0,0.0,0.00031524983411757024,0.9999855166700965,0.9999860247899754,0.9999784508606631,0.0003721165006267957
